"stop_id","stop_name","stop_lat","stop_lon","source_table","bus_lines"
100505,"BRONXWOOD AV/BURKE AV","40.871681","-73.861252","bronx","['BX8']"
100506,"BRONXWOOD AV/DUNCAN ST","40.873432","-73.861183","bronx","['BX8']"
100508,"BRONXWOOD AV/TILDEN ST","40.876747","-73.85968","bronx","['BX8']"
100509,"BRONXWOOD AV/E 214 ST","40.87862","-73.85865","bronx","['BX8']"
100510,"BRONXWOOD AV/E 216 ST","40.879906","-73.857941","bronx","['BX8']"
100511,"BRONXWOOD AV/E 218 ST","40.881302","-73.85717","bronx","['BX8']"
100512,"BRONXWOOD AV/E 220 ST","40.882698","-73.8564","bronx","['BX8']"
100513,"BRONXWOOD AV/E 222 ST","40.884151","-73.855598","bronx","['BX8']"
100514,"BRONXWOOD AV/E 224 ST","40.885506","-73.854843","bronx","['BX8']"
100515,"E 226 ST/BRONXWOOD AV","40.886864","-73.854721","bronx","['BX8']"
100516,"E 226 ST/BARNES AV","40.887764","-73.857552","bronx","['BX8']"
100517,"E 226 ST/WHITE PLAINS RD","40.888496","-73.859879","bronx","['BX8']"
100522,"BRONXWOOD AV/E 222 ST","40.88356","-73.856194","bronx","['BX8']"
100523,"BRONXWOOD AV/E 220 ST","40.882191","-73.856941","bronx","['BX8']"
100524,"BRONXWOOD AV/E 218 ST","40.880775","-73.857727","bronx","['BX8']"
100525,"BRONXWOOD AV/E 216 ST","40.879372","-73.858505","bronx","['BX8']"
100526,"BRONXWOOD AV/E 214 ST","40.878098","-73.8592","bronx","['BX8']"
100527,"BRONXWOOD AV/TILDEN ST","40.876534","-73.860077","bronx","['BX8']"
100528,"BRONXWOOD AV/E GUN HILL RD","40.87566","-73.86055","bronx","['BX8']"
100529,"BRONXWOOD AV/BARTHOLDI ST","40.873344","-73.86145","bronx","['BX8']"
100530,"BRONXWOOD AV/BURKE AV","40.870987","-73.861511","bronx","['BX8']"
100531,"BRONXWOOD AV/ADEE AV","40.869255","-73.861565","bronx","['BX8']"
100532,"BRONXWOOD AV/ARNOW AV","40.867935","-73.86161","bronx","['BX8']"
100533,"WILLIAMSBRIDGE RD/BOSTON RD","40.866779","-73.860947","bronx","['BX8']"
100534,"WILLIAMSBRIDGE RD/ALLERTON AV","40.865654","-73.85994","bronx","['BX8']"
100535,"WILLIAMSBRIDGE RD/MACE AV","40.862717","-73.858017","bronx","['BX8']"
100536,"WILLIAMSBRIDGE RD/ASTOR AV","40.859371","-73.857414","bronx","['BX8']"
100537,"WILLIAMSBRIDGE RD/PELHAM PY N","40.85767","-73.856514","bronx","['BX8']"
100538,"WILLIAMSBRIDGE RD/PELHAM PY S","40.856632","-73.856087","bronx","['BX8']"
100539,"WILLIAMSBRIDGE RD/NEILL AV","40.853859","-73.854286","bronx","['BX8']"
100540,"WILLIAMSBRIDGE RD/RHINELANDER AV","40.852119","-73.852913","bronx","['BX8']"
100541,"WILLIAMSBRIDGE RD/MORRIS PK AV","40.850349","-73.851501","bronx","['BX8']"
100542,"WILLIAMSBRIDGE RD/PIERCE AV","40.846909","-73.84906","bronx","['BX8']"
100543,"WILLIAMSBRIDGE RD/SILVER ST","40.844078","-73.845993","bronx","['BX8', 'BX31']"
100558,"E 180 ST/BOSTON RD","40.842899","-73.878525","bronx","['BX9', 'BX36']"
100559,"E 180 ST/DALY AV","40.844776","-73.881783","bronx","['BX9', 'BX36']"
100560,"E 180 ST/CROTONA PY","40.845821","-73.883965","bronx","['BX9', 'BX36']"
100561,"SOUTHERN BL/BRONX PK S","40.847687","-73.883125","bronx","['BX9', 'BX19']"
100562,"SOUTHERN BL/E 183 ST","40.851177","-73.882172","bronx","['BX9', 'BX19']"
100563,"SOUTHERN BL/E 187 ST","40.853214","-73.881577","bronx","['BX9', 'BX19']"
100564,"SOUTHERN BL/E 189 ST","40.856407","-73.880684","bronx","['BX9', 'BX19']"
100565,"E FORDHAM RD/CAMBERLENG AV","40.858135","-73.882988","bronx","['BX9', 'BX17', 'BX22', 'BX12']"
100567,"E FORDHAM RD/BATHGATE AV","40.859852","-73.88765","bronx","['BX9', 'BX17', 'BX22', 'BX12']"
100571,"E KINGSBRIDGE RD/E 192 ST","40.863823","-73.894196","bronx","['BX9', 'BX22']"
100573,"E KINGSBRIDGE RD/MORRIS AV","40.867023","-73.896126","bronx","['BX9', 'BX28', 'BX22', 'BX38']"
100576,"W KINGSBRIDGE RD/KINGSBRIDGE TER","40.870346","-73.904243","bronx","['BX9']"
100579,"W 225 ST/BROADWAY","40.874485","-73.909401","bronx","['BX9']"
100582,"BROADWAY/W 231 ST","40.878769","-73.904762","bronx","['BX9']"
100583,"BROADWAY/W 234 ST","40.881535","-73.902794","bronx","['BX9']"
100585,"BROADWAY/W 238 ST","40.884968","-73.900635","bronx","['BX9']"
100586,"BROADWAY/VAN CORTLANDT PK S","40.886375","-73.899712","bronx","['BX9']"
100587,"BROADWAY/W 242 ST","40.889763","-73.897934","bronx","['BX9']"
100588,"BROADWAY/W 246 ST","40.892052","-73.896965","bronx","['BX9', 'BXM3']"
100589,"BROADWAY/W 251 ST","40.895702","-73.896553","bronx","['BX9', 'BXM3']"
100590,"BROADWAY/LAKE VIEW PL","40.898499","-73.896942","bronx","['BX9', 'BXM3']"
100591,"BROADWAY/W 254 ST","40.901356","-73.896667","bronx","['BX9', 'BXM3']"
100592,"BROADWAY/W 256 ST","40.902828","-73.896301","bronx","['BX9', 'BXM3']"
100594,"BROADWAY/W 260 ST","40.907417","-73.896408","bronx","['BX9', 'BXM3']"
100595,"BROADWAY/W 262 ST","40.91008","-73.896492","bronx","['BX9', 'BXM3']"
100606,"RIVERDALE AV/W 263 ST","40.912376","-73.902534","bronx","['BX10', 'BX7']"
100607,"RIVERDALE AV/W 263 ST","40.912365","-73.902702","bronx","['BX10', 'BX7']"
100608,"BROADWAY/W 262 ST","40.910107","-73.896729","bronx","['BX9']"
100609,"BROADWAY/W 260 ST","40.907177","-73.896667","bronx","['BX9', 'BXM3']"
100610,"BROADWAY/MOSHOLU AV","40.904243","-73.896538","bronx","['BX9', 'BXM3']"
100612,"BROADWAY/W 254 ST","40.901131","-73.897003","bronx","['BX9', 'BXM3']"
100613,"BROADWAY/LAKE VIEW PL","40.898666","-73.89724","bronx","['BX9', 'BXM3']"
100614,"BROADWAY/W 251 ST","40.895878","-73.896858","bronx","['BX9', 'BXM3']"
100615,"BROADWAY/W 246 ST","40.892239","-73.897156","bronx","['BX9', 'BXM3']"
100616,"BROADWAY/W 242 ST","40.890057","-73.8983","bronx","['BX9']"
100617,"BROADWAY/W 240 ST","40.886688","-73.899918","bronx","['BX9']"
100618,"BROADWAY/W 238 ST","40.885242","-73.900665","bronx","['BX9']"
100619,"BROADWAY/W 236 ST","40.883606","-73.901588","bronx","['BX9']"
100620,"BROADWAY/W 234 ST","40.881798","-73.902824","bronx","['BX9']"
100621,"BROADWAY/W 231 ST","40.879059","-73.90477","bronx","['BX9']"
100622,"BROADWAY/W 230 ST","40.876915","-73.906433","bronx","['BX9']"
100624,"W 225 ST/BROADWAY","40.874275","-73.909378","bronx","['BX9']"
100626,"W KINGSBRIDGE RD/HEATH AV","40.872593","-73.904831","bronx","['BX9']"
100627,"W KINGSBRIDGE RD/KINGSBRIDGE TER","40.870419","-73.904579","bronx","['BX9']"
100629,"W KINGSBRIDGE RD/UNIVERSITY AV","40.868263","-73.90123","bronx","['BX9', 'BX3', 'BX32']"
100630,"W KINGSBRIDGE RD/JEROME AV","40.867432","-73.897667","bronx","['BX22']"
100631,"E KINGSBRIDGE RD/GRAND CONCOURSE","40.865799","-73.894226","bronx","['BX9', 'BX28', 'BX22', 'BX38']"
100632,"E KINGSBRIDGE RD/E192 ST","40.863724","-73.894363","bronx","['BX9']"
100633,"E KINGSBRIDGE RD/E FORDHAM RD","40.862087","-73.893936","bronx","['BX9']"
100636,"E FORDHAM RD/BATHGATE AV","40.8596","-73.887657","bronx","['BX9', 'BX17', 'BX22', 'BX12']"
100640,"SOUTHERN BL/E FORDHAM RD","40.856251","-73.880974","bronx","['BX9', 'BX19']"
100641,"SOUTHERN BL/E 187 ST","40.853172","-73.881851","bronx","['BX9', 'BX19']"
100642,"SOUTHERN BL/E 183 ST","40.850918","-73.882492","bronx","['BX9', 'BX19']"
100643,"SOUTHERN BL/E 182 ST","40.847977","-73.883339","bronx","['BX9', 'BX19']"
100644,"E 180 ST/CROTONA PY","40.845673","-73.883987","bronx","['BX9', 'BX36']"
100645,"E 180 ST/DALY AV","40.844402","-73.881554","bronx","['BX9', 'BX36']"
100646,"BOSTON RD/E 180 ST","40.84256","-73.878334","bronx","['BX9', 'BX36', 'Q44']"
100646,"BOSTON RD/E 180 ST","40.84256","-73.878334","queens","['BX9', 'BX36', 'Q44']"
100647,"BOSTON RD/E 178 ST","40.840641","-73.879807","bronx","['BX9']"
100652,"BAINBRIDGE AV/RESERVOIR OVAL E","40.877285","-73.879623","bronx","['BX28', 'BX38', 'BX34', 'BX30', 'BX16', 'BX10']"
100654,"E GUN HILL RD/BAINBRIDGE AV","40.881348","-73.87883","bronx","['BX10']"
100655,"E GUN HILL RD/DE KALB AV","40.882484","-73.880699","bronx","['BX10']"
100657,"JEROME AV/E 205 ST","40.876461","-73.888115","bronx","['BX10']"
100675,"KAPPOCK ST/JOHNSON AV","40.877567","-73.91774","bronx","['BXM1', 'BXM18', 'BXM2', 'BX20', 'BX10']"
100676,"KAPPOCK ST/KNOLLS CRES","40.879475","-73.916641","bronx","['BXM1', 'BXM18', 'BXM2', 'BX20', 'BX10']"
100677,"HENRY HUDSON PKY E/W 227 ST","40.88118","-73.917091","bronx","['BXM1', 'BXM18', 'BXM2', 'BX20', 'BX10']"
100678,"HENRY HUDSON PKY E/W 232 ST","40.884434","-73.914566","bronx","['BXM1', 'BXM18', 'BXM2', 'BX20', 'BX10']"
100679,"HENRY HUDSON PKY E/W 235 ST","40.886028","-73.912567","bronx","['BXM1', 'BXM18', 'BXM2', 'BX20', 'BX10']"
100680,"HENRY HUDSON PKY E/W 238 ST","40.888557","-73.9095","bronx","['BX20', 'BX10']"
100700,"HENRY HUDSON PKY W/W 239 ST","40.889606","-73.909012","bronx","['BXM1', 'BXM18', 'BXM2', 'BX20', 'BX10']"
100701,"HENRY HUDSON PKY W/W 237 ST","40.887848","-73.911919","bronx","['BX20', 'BX10']"
100702,"HENRY HUDSON PKY W/W 236 ST","40.886799","-73.912537","bronx","['BXM1', 'BXM18', 'BXM2', 'BX20', 'BX10']"
100703,"HENRY HUDSON PKY W/W 232 ST","40.884346","-73.915207","bronx","['BXM1', 'BXM18', 'BXM2', 'BX20', 'BX10']"
100704,"HENRY HUDSON PKY W/W 227 ST","40.881569","-73.917343","bronx","['BXM1', 'BXM18', 'BXM2', 'BX20', 'BX10']"
100705,"HENRY HUDSON PKY W/INDEPENDENCE AV","40.880806","-73.918953","bronx","['BXM1', 'BXM18', 'BXM2', 'BX20', 'BX10']"
100706,"KAPPOCK ST/KNOLLS CRES","40.879089","-73.916786","bronx","['BXM1', 'BXM18', 'BXM2', 'BX20', 'BX10']"
100707,"KAPPOCK ST/JOHNSON AV","40.877396","-73.918015","bronx","['BXM1', 'BXM18', 'BXM2', 'BX20', 'BX10']"
100723,"W 205 ST/PAUL AV","40.876999","-73.889854","bronx","['BX26', 'BX22']"
100726,"JEROME AV/E 205 ST","40.875729","-73.88826","bronx","['BX10']"
100727,"JEROME AV/E MOSHOLU PY N","40.879787","-73.884392","bronx","['BX10']"
100729,"BAINBRIDGE AV/E GUN HILL RD","40.88073","-73.878716","bronx","['BX28', 'BX38', 'BX34', 'BX30', 'BX16', 'BX10']"
100730,"BAINBRIDGE AV/E 210 ST","40.879345","-73.879173","bronx","['BX28', 'BX38', 'BX34', 'BX30', 'BX16', 'BXM4', 'BX10']"
100731,"BAINBRIDGE AV/VAN CORTLANDT AV E","40.877068","-73.879944","bronx","['BX28', 'BX38', 'BX34', 'BX30', 'BX16', 'BXM4', 'BX10']"
100737,"OGDEN AV/UNIVERSITY AV","40.843613","-73.923775","bronx","['BX11', 'BX13']"
100738,"OGDEN AV/W 171 ST","40.842209","-73.924408","bronx","['BX11', 'BX13']"
100740,"OGDEN AV/W 169 ST","40.840248","-73.925346","bronx","['BX11', 'BX13']"
100741,"W 168 ST/NELSON AV","40.838257","-73.924576","bronx","['BX11']"
100742,"WOODYCREST AV/W 168 ST","40.838421","-73.923294","bronx","['BX11']"
100743,"SHAKESPEARE AV/W 169 ST","40.839535","-73.922455","bronx","['BX11']"
100744,"W 170 ST/EDWARD L GRANT HY","40.840107","-73.921059","bronx","['BX11']"
100745,"W 170 ST/JEROME AV","40.84021","-73.917816","bronx","['BX11', 'BX18']"
100748,"E 170 ST/FINDLAY AV","40.837128","-73.909821","bronx","['BX11']"
100749,"E 170 ST/CLAY AV","40.837063","-73.908218","bronx","['BX11']"
100750,"CLAY AV/E 171 ST","40.838631","-73.906395","bronx","['BX11']"
100751,"CLAREMONT PKY/WEBSTER AV","40.839508","-73.904976","bronx","['BX11']"
100752,"CLAREMONT PKY/WASHINGTON AV","40.838615","-73.902321","bronx","['BX11']"
100753,"CLAREMONT PKY/3 AV","40.837936","-73.900841","bronx","['BX11']"
100754,"CLAREMONT PKY/CROTONA AV","40.836376","-73.897964","bronx","['BX11']"
100755,"CLAREMONT PKY/BOSTON RD","40.834927","-73.894341","bronx","['BX11']"
100761,"LOUIS NINE BL/BOSTON RD","40.834923","-73.893883","bronx","['BX11']"
100762,"CLAREMONT PKY/CROTONA PARK E","40.835438","-73.894974","bronx","['BX11']"
100763,"CLAREMONT PKY/CROTONA AV","40.836613","-73.897575","bronx","['BX11']"
100764,"CLAREMONT PKY/3 AV","40.838451","-73.901505","bronx","['BX11']"
100765,"CLAREMONT PKY/WASHINGTON AV","40.839092","-73.902992","bronx","['BX11']"
100766,"CLAREMONT PKY/WEBSTER AV","40.839794","-73.905144","bronx","['BX11']"
100768,"E 170 ST/TELLER AV","40.837051","-73.909126","bronx","['BX11']"
100769,"E 170 ST/COLLEGE AV","40.837761","-73.91095","bronx","['BX11']"
100771,"E 170 ST/WALTON AV","40.839764","-73.91626","bronx","['BX11', 'BX18']"
100772,"E 170 ST/JEROME AV","40.840229","-73.91748","bronx","['BX11']"
100773,"W 170 ST/EDWARD L. GRANT HY","40.840324","-73.921135","bronx","['BX11']"
100775,"SHAKESPEARE AV/W 169 ST","40.839024","-73.922798","bronx","['BX11']"
100776,"W 168 ST/NELSON AV","40.838448","-73.925323","bronx","['BX11']"
100779,"PLIMPTON AV/EDWARD L. GRANT HY","40.842407","-73.922981","bronx","['BX11', 'BX13']"
100780,"EDWARD L GRANT HY/UNIVERSITY AV","40.844189","-73.922821","bronx","['BX35', 'BX11', 'BX13']"
100796,"W FORDHAM RD/UNIVERSITY AV","40.862705","-73.904259","bronx","['BX12+', 'BX12']"
100797,"E FORDHAM RD/WALTON AV","40.862453","-73.900497","bronx","['BX12+']"
100798,"E FORDHAM RD/GRAND CONCOURSE","40.862328","-73.897598","bronx","['BX12']"
100799,"E FORDHAM RD/VALENTINE AV","40.862225","-73.896065","bronx","['BX12+', 'BX12']"
100807,"E FORDHAM RD/SOUTHERN BL","40.856464","-73.88015","bronx","['BX12+', 'BX22', 'BX12']"
100808,"PELHAM PKWY/WHITE PLAINS RD","40.856716","-73.867836","bronx","['BX12']"
100809,"PELHAM PKWY/MULINER AV","40.85688","-73.861763","bronx","['BX12']"
100810,"PELHAM PKWY/HONE AV","40.856922","-73.860138","bronx","['BX12']"
100811,"PELHAM PKWY/WILLIAMSBRIDGE RD","40.857021","-73.856346","bronx","['BX12+', 'BX12']"
100820,"CITY ISLAND AV/KILROE ST","40.854568","-73.791","bronx","['BX29']"
100821,"CITY ISLAND AV/CROSS ST","40.853241","-73.790062","bronx","['BXM8', 'BX29']"
100822,"CITY ISLAND AV/BEACH ST","40.85173","-73.788986","bronx","['BX29']"
100823,"CITY ISLAND AV/DITMARS ST","40.849464","-73.787399","bronx","['BXM8', 'BX29']"
100824,"CITY ISLAND AV/FORDHAM ST","40.846916","-73.786476","bronx","['BXM8', 'BX29']"
100825,"CITY ISLAND AV/SCHOFIELD ST","40.844818","-73.78569","bronx","['BX29']"
100826,"CITY ISLAND AV/WINTERS ST","40.843819","-73.785316","bronx","['BXM8', 'BX29']"
100827,"CITY ISLAND AV/PELL PL","40.842178","-73.784698","bronx","['BX29']"
100828,"CITY ISLAND AV/PILOT ST","40.841278","-73.78437","bronx","['BXM8', 'BX29']"
100829,"CITY ISLAND AV/ROCHELLE ST","40.83897","-73.783485","bronx","['BXM8', 'BX29']"
100840,"PELHAM PKWY/WILLIAMSBRIDGE RD","40.857582","-73.85701","bronx","['BX12+', 'BX12']"
100842,"PELHAM PKWY/WHITE PLAINS RD","40.857323","-73.867416","bronx","['BX12']"
100843,"E FORDHAM RD/SOUTHERN BL","40.857311","-73.880493","bronx","['BX12+', 'BX22', 'BX12']"
100849,"E FORDHAM RD/VALENTINE AV","40.862434","-73.895988","bronx","['BX12+']"
100850,"E FORDHAM RD/E 190 ST","40.862484","-73.897873","bronx","['BX12']"
100851,"E FORDHAM RD/JEROME AV","40.862755","-73.900764","bronx","['BX12']"
100854,"W FORDHAM RD/SEDGWICK AV","40.862839","-73.908455","bronx","['BX12+', 'BX12']"
100860,"CITY ISLAND AV/ROCHELLE ST","40.839062","-73.783363","bronx","['BX29']"
100861,"CITY ISLAND AV/PILOT ST","40.841152","-73.784111","bronx","['BXM8', 'BX29']"
100862,"CITY ISLAND AV/PELL PL","40.842846","-73.784744","bronx","['BX29']"
100863,"CITY ISLAND AV/WINTERS ST","40.844082","-73.785194","bronx","['BXM8', 'BX29']"
100864,"CITY ISLAND AV/SCHOFIELD ST","40.845448","-73.785713","bronx","['BX29']"
100865,"CITY ISLAND AV/FORDHAM ST","40.84753","-73.786491","bronx","['BXM8', 'BX29']"
100866,"CITY ISLAND AV/DITMARS ST","40.84964","-73.787285","bronx","['BXM8', 'BX29']"
100867,"CITY ISLAND AV/BEACH ST","40.852272","-73.789139","bronx","['BX29']"
100868,"CITY ISLAND AV/CROSS ST","40.853374","-73.78997","bronx","['BXM8', 'BX29']"
100869,"CITY ISLAND AV/KILROE ST","40.8545","-73.790718","bronx","['BX29']"
100870,"CITY ISLAND RD/ORCHARD BEACH CIR","40.860565","-73.801308","bronx","['BX29']"
100876,"ELTON AV/E 161 ST","40.823757","-73.911987","bronx","['BX13', 'BX6']"
100883,"JEROME AV/W 161 ST","40.829983","-73.930191","bronx","['BX13']"
100884,"OGDEN AV/W 162 ST","40.831913","-73.929871","bronx","['BX13']"
100893,"OGDEN AV/W 164 ST","40.833176","-73.929153","bronx","['BX13']"
100894,"OGDEN AV/W 165 ST","40.834667","-73.928307","bronx","['BX13']"
100895,"OGDEN AV/W 166 ST","40.835861","-73.927635","bronx","['BX13']"
100896,"OGDEN AV/W 167 ST","40.837395","-73.926758","bronx","['BX13']"
100897,"OGDEN AV/W 168 ST","40.838787","-73.925934","bronx","['BX13']"
100922,"OGDEN AV/W 168 ST","40.838215","-73.926453","bronx","['BX13']"
100923,"OGDEN AV/W 167 ST","40.836498","-73.927475","bronx","['BX13']"
100924,"OGDEN AV/W 166 ST","40.835331","-73.928139","bronx","['BX13']"
100925,"OGDEN AV/W 165 ST","40.834183","-73.928764","bronx","['BX13']"
100926,"OGDEN AV/W 164 ST","40.832642","-73.929626","bronx","['BX13']"
100927,"OGDEN AV/W 162 ST","40.831734","-73.930145","bronx","['BX13']"
100946,"WESTCHESTER AV/MIDDLETOWN RD","40.843758","-73.836357","bronx","['BX24', 'BX8']"
100947,"WESTCHESTER AV/ROBERTS AV","40.845448","-73.834206","bronx","['BX24', 'BX8']"
100948,"WESTCHESTER AV/CROSBY AV","40.846916","-73.832336","bronx","['BX24']"
100949,"WESTCHESTER AV/MAHAN AV","40.849026","-73.830544","bronx","['BX24']"
100950,"WESTCHESTER AV/WILKINSON AV","40.851707","-73.829536","bronx","['BX24']"
100956,"COUNTRY CLUB RD/KEARNEY AV","40.842491","-73.824753","bronx","['BX24']"
100960,"CAMPBELL DR/STADIUM AV","40.83791","-73.81884","bronx","['BX24']"
100961,"CAMPBELL DR/AGAR PL","40.83913","-73.817276","bronx","['BX24']"
100962,"CAMPBELL DR/COUNTRY CLUB RD","40.841064","-73.817856","bronx","['BX24']"
100963,"COUNTRY CLUB RD/REED PL","40.841061","-73.819069","bronx","['BX24']"
100965,"RADIO DR/LUCERNE ST","40.843132","-73.817146","bronx","['BX24']"
100966,"RADIO DR/GRISWOLD AV","40.843952","-73.819374","bronx","['BX24']"
100973,"SPENCER DR/STADIUM AV","40.842525","-73.820572","bronx","['BX24']"
100974,"COUNTRY CLUB RD/LOHENGRIN PL","40.840847","-73.821182","bronx","['BX24']"
100977,"COUNTRY CLUB RD/MC DONOUGH PL","40.842747","-73.825073","bronx","['BX24']"
100981,"WESTCHESTER AV/WILKINSON AV","40.851299","-73.829948","bronx","['BX24']"
100982,"WESTCHESTER AV/ST THERESA AV","40.849331","-73.830544","bronx","['BX24']"
100983,"WESTCHESTER AV/BUHRE AV","40.847134","-73.832306","bronx","['BX24']"
100984,"WESTCHESTER AV/ROBERTS AV","40.845581","-73.834221","bronx","['BX24', 'BX8']"
100985,"WESTCHESTER AV/HUTCHINSON RIVER PKWY E","40.843838","-73.836426","bronx","['BX24', 'BX8']"
101014,"WILLIS AV/E 138 ST","40.808929","-73.922852","bronx","['BX15']"
101015,"WILLIS AV/E 140 ST","40.810635","-73.921631","bronx","['BX15']"
101016,"WILLIS AV/E 142 ST","40.811874","-73.920731","bronx","['BX15']"
101017,"WILLIS AV/E 144 ST","40.81311","-73.919823","bronx","['BX15']"
101018,"WILLIS AV/E 146 ST","40.814358","-73.918915","bronx","['BX15']"
101020,"3 AV/E 152 ST","40.817711","-73.915253","bronx","['BX15', 'BX21']"
101021,"3 AV/E 153 ST","40.81871","-73.914146","bronx","['BX15', 'BX21']"
101023,"3 AV/E 158 ST","40.821732","-73.911888","bronx","['BX15', 'BX21']"
101027,"3 AV/E 166 ST","40.828594","-73.906799","bronx","['BX15']"
101028,"3 AV/E 168 ST","40.831329","-73.905594","bronx","['BX15']"
101029,"3 AV/E 169 ST","40.833076","-73.904686","bronx","['BX15']"
101030,"3 AV/ST PAULS PL","40.83622","-73.902565","bronx","['BX15']"
101031,"3 AV/CLAREMONT PY","40.838413","-73.900932","bronx","['BX15']"
101032,"3 AV/E 172 ST","40.83992","-73.899803","bronx","['BX15']"
101034,"3 AV/E 175 ST","40.844463","-73.897163","bronx","['BX15']"
101036,"3 AV/E 180 ST","40.850937","-73.89373","bronx","['BX15']"
101038,"3 AV/E 187 ST","40.857204","-73.890991","bronx","['BX15']"
101047,"3 AV/E 183 ST","40.853909","-73.89122","bronx","['BX15']"
101051,"3 AV/CROSS BRONX EP","40.843246","-73.898018","bronx","['BX15']"
101052,"3 AV/E 174 ST","40.842079","-73.898605","bronx","['BX15']"
101053,"3 AV/E 172 ST","40.839424","-73.900414","bronx","['BX15']"
101055,"3 AV/ST PAULS PL","40.835686","-73.903191","bronx","['BX15']"
101057,"3 AV/E 168 ST","40.830769","-73.90609","bronx","['BX15']"
101058,"3 AV/E 166 ST","40.827511","-73.907448","bronx","['BX15']"
101059,"3 AV/E 163 ST","40.823868","-73.908943","bronx","['BX15', 'BX21']"
101060,"3 AV/E 161 ST","40.822647","-73.909882","bronx","['BX15', 'BX21']"
101061,"3 AV/E 158 ST","40.821236","-73.912453","bronx","['BX15', 'BX21']"
101062,"3 AV/E 156 ST","40.819904","-73.913353","bronx","['BX15', 'BX21']"
101063,"3 AV/E 154 ST","40.818703","-73.914398","bronx","['BX15', 'BX21']"
101066,"3 AV/E 150 ST","40.816498","-73.917015","bronx","['BX15', 'BX21']"
101067,"WILLIS AV/E 148 ST","40.815159","-73.918594","bronx","['BX15']"
101068,"WILLIS AV/E 146 ST","40.813911","-73.919502","bronx","['BX15']"
101069,"WILLIS AV/E 144 ST","40.81271","-73.920403","bronx","['BX15']"
101070,"WILLIS AV/E 142 ST","40.81176","-73.921104","bronx","['BX15']"
101071,"WILLIS AV/E 141 ST","40.810837","-73.921776","bronx","['BX15']"
101072,"WILLIS AV/E 138 ST","40.809254","-73.922905","bronx","['BX15']"
101074,"E 138 ST/3 AV","40.810944","-73.926956","bronx","['BX15', 'BX33']"
101137,"BAINBRIDGE AV/E 212 ST","40.883781","-73.877579","bronx","['BX34', 'BX16', 'BXM4']"
101138,"BAINBRIDGE AV/JEROME AV","40.886787","-73.877754","bronx","['BX34', 'BX16', 'BXM4']"
101139,"E 233 ST/VAN CORTLANDT PK E","40.895439","-73.877052","bronx","['BX34', 'BX16']"
101140,"E 233 ST/NAPIER AV","40.895641","-73.874893","bronx","['BX34', 'BX16', 'BXM4']"
101141,"E 233 ST/ONEIDA AV","40.896149","-73.872505","bronx","['BX34', 'BX16']"
101142,"E 233 ST/KEPLER AV","40.896549","-73.87059","bronx","['BX34', 'BX16', 'BXM4']"
101146,"WEBSTER AV/NEREID AV","40.900898","-73.861511","bronx","['BX16']"
101147,"NEREID AV/CARPENTER AV","40.899353","-73.856865","bronx","['BX16']"
101148,"NEREID AV/WHITE PLAINS RD","40.898441","-73.854553","bronx","['BX16']"
101149,"NEREID AV/BYRON AV","40.897758","-73.852783","bronx","['BX16', 'BX39']"
101150,"NEREID AV/BRUNER AV","40.898476","-73.849274","bronx","['BX16', 'BX39']"
101152,"BAYCHESTER AV/PITMAN AV","40.896328","-73.845093","bronx","['BX16']"
101153,"BAYCHESTER AV/EDENWALD AV","40.892963","-73.843803","bronx","['BX16']"
101154,"E 233 ST/BAYCHESTER AV","40.888401","-73.841438","bronx","['BX16']"
101155,"E 233 ST/MURDOCK AV","40.888561","-73.838737","bronx","['BX16']"
101156,"E 233 ST/SETON AV","40.888943","-73.835991","bronx","['BX16']"
101157,"E 233 ST/SECOR AV","40.889133","-73.831802","bronx","['BX16']"
101158,"DYRE AV/LIGHT ST","40.88789","-73.831421","bronx","['BX16']"
101159,"DYRE AV/BOSTON RD","40.884827","-73.83149","bronx","['BX16']"
101160,"BOSTON RD/CONNER ST","40.885811","-73.828094","bronx","['BX16', 'BX30']"
101161,"MC OWEN AV/BOSTON RD","40.889271","-73.82032","bronx","['BX16']"
