route_id,trip_id,shape_id
Q58,FP_B5-Saturday-077200_Q58_230,Q580097
Q58,FP_B5-Saturday-077800_Q58_226,Q580098
Q58,FP_B5-Saturday-078400_Q58_212,Q580097
Q58,FP_B5-Saturday-079000_Q54_108,Q580098
Q58,FP_B5-Saturday-079600_Q58_214,Q580097
Q58,FP_B5-Saturday-080200_Q58_236,Q580098
Q58,FP_B5-Saturday-080900_Q58_216,Q580097
Q58,FP_B5-Saturday-081500_Q58_237,Q580098
Q58,FP_B5-Saturday-082000_Q58_238,Q580097
Q58,FP_B5-Saturday-082700_Q58_239,Q580098
Q58,FP_B5-Saturday-083200_Q58_233,Q580097
Q58,FP_B5-Saturday-083800_Q58_217,Q580098
Q58,FP_B5-Saturday-084400_Q58_218,Q580097
Q58,FP_B5-Saturday-085000_Q58_240,Q580098
Q58,FP_B5-Saturday-085600_Q58_220,Q580097
Q58,FP_B5-Saturday-086200_Q58_232,Q580098
Q58,FP_B5-Saturday-086800_Q58_235,Q580097
Q58,FP_B5-Saturday-087400_Q58_231,Q580098
Q58,FP_B5-Saturday-088000_Q58_215,Q580097
Q58,FP_B5-Saturday-088600_Q58_222,Q580098
Q58,FP_B5-Saturday-089200_Q58_225,Q580097
Q58,FP_B5-Saturday-089800_Q58_242,Q580098
Q58,FP_B5-Saturday-090400_Q58_221,Q580097
Q58,FP_B5-Saturday-090900_Q58_224,Q580098
Q58,FP_B5-Saturday-091600_B7_6,Q580097
Q58,FP_B5-Saturday-092100_Q58_243,Q580098
Q58,FP_B5-Saturday-092700_Q58_226,Q580097
Q58,FP_B5-Saturday-093200_Q58_227,Q580098
Q58,FP_B5-Saturday-093800_Q58_245,Q580097
Q58,FP_B5-Saturday-094300_Q58_244,Q580098
Q58,FP_B5-Saturday-079800_Q58_222,Q580101
Q58,FP_B5-Saturday-080400_Q58_215,Q580100
Q58,FP_B5-Saturday-080900_Q58_242,Q580101
Q58,FP_B5-Saturday-081500_Q58_225,Q580100
Q58,FP_B5-Saturday-082000_Q58_224,Q580101
Q58,FP_B5-Saturday-082600_Q58_221,Q580100
Q58,FP_B5-Saturday-083100_Q58_243,Q580101
Q58,FP_B5-Saturday-083700_B7_6,Q580100
Q58,FP_B5-Saturday-084200_Q58_227,Q580101
Q58,FP_B5-Saturday-084800_Q58_226,Q580100
Q58,FP_B5-Saturday-085300_Q58_244,Q580101
Q58,FP_B5-Saturday-085900_Q58_245,Q580100
Q58,FP_B5-Saturday-086400_Q58_247,Q580101
Q58,FP_B5-Saturday-087000_Q58_236,Q580100
Q58,FP_B5-Saturday-087500_Q54_120,Q580101
Q58,FP_B5-Saturday-088000_Q58_234,Q580100
Q58,FP_B5-Saturday-088500_Q58_248,Q580101
Q58,FP_B5-Saturday-105300_B7_11,Q580101
Q58,FP_B5-Saturday-089000_Q58_229,Q580100
Q58,FP_B5-Saturday-089600_Q58_239,Q580101
Q58,FP_B5-Saturday-090100_Q58_249,Q580100
Q58,FP_B5-Saturday-090700_Q54_122,Q580101
Q58,FP_B5-Saturday-091200_Q58_250,Q580100
Q58,FP_B5-Saturday-091800_Q58_240,Q580101
Q58,FP_B5-Saturday-092300_Q54_123,Q580100
Q58,FP_B5-Saturday-092900_Q58_232,Q580101
Q58,FP_B5-Saturday-093400_Q58_251,Q580100
Q58,FP_B5-Saturday-094000_Q58_237,Q580101
Q58,FP_B5-Saturday-094600_Q58_231,Q580100
Q58,FP_B5-Saturday-104700_Q58_258,Q580100
Q58,FP_B5-Saturday-095200_Q58_238,Q580101
Q58,FP_B5-Saturday-095800_Q58_253,Q580100
Q58,FP_B5-Saturday-096500_Q58_242,Q580101
Q58,FP_B5-Saturday-097200_Q58_241,Q580100
Q58,FP_B5-Saturday-097900_Q58_233,Q580101
Q58,FP_B5-Saturday-098600_Q54_125,Q580100
Q58,FP_B5-Saturday-099300_Q58_243,Q580101
Q58,FP_B5-Saturday-099900_Q58_235,Q580100
Q58,FP_B5-Saturday-100500_Q58_254,Q580101
Q58,FP_B5-Saturday-104100_Q58_248,Q580101
Q58,FP_B5-Saturday-101100_Q58_244,Q580100
Q58,FP_B5-Saturday-101700_Q58_245,Q580101
Q58,FP_B5-Saturday-102300_Q58_247,Q580100
Q58,FP_B5-Saturday-102900_Q58_255,Q580101
Q58,FP_B5-Saturday-103500_Q58_234,Q580100
Q58,FP_B5-Saturday-105900_Q58_249,Q580100
Q58,FP_B5-Saturday-106500_Q58_250,Q580101
Q58,FP_B5-Saturday-107100_B7_5,Q580100
Q58,FP_B5-Saturday-107800_Q58_236,Q580101
Q58,FP_B5-Saturday-108500_Q58_251,Q580100
Q58,FP_B5-Saturday-109200_Q58_259,Q580101
Q58,FP_B5-Saturday-109900_Q58_237,Q580100
Q58,FP_B5-Saturday-110600_Q58_238,Q580101
Q58,FP_B5-Saturday-111300_Q58_253,Q580100
Q58,FP_B5-Saturday-112000_Q58_239,Q580101
Q58,FP_B5-Saturday-112700_Q58_241,Q580100
Q58,FP_B5-Saturday-113400_Q58_240,Q580101
Q58,FP_B5-Saturday-114100_Q54_127,Q580100
Q58,FP_B5-Saturday-114800_Q58_246,Q580101
Q58,FP_B5-Saturday-115500_Q58_254,Q580100
Q58,FP_B5-Saturday-116200_Q58_242,Q580101
Q58,FP_B5-Saturday-116900_Q54_115,Q580100
Q58,FP_B5-Saturday-117600_Q58_255,Q580101
Q58,FP_B5-Saturday-118300_Q58_243,Q580100
Q58,FP_B5-Saturday-119000_Q58_258,Q580101
Q58,FP_B5-Saturday-119700_Q54_119,Q580100
Q58,FP_B5-Saturday-120400_Q54_118,Q580101
Q58,FP_B5-Saturday-121100_Q58_244,Q580100
Q58,FP_B5-Saturday-121800_Q58_252,Q580101
Q58,FP_B5-Saturday-122500_Q58_257,Q580100
Q58,FP_B5-Saturday-123400_Q58_259,Q580101
Q58,FP_B5-Saturday-124400_Q58_248,Q580101
Q58,FP_B5-Saturday-128400_Q58_246,Q580101
Q58,FP_B5-Saturday-125400_Q58_256,Q580101
Q58,FP_B5-Saturday-126400_Q58_249,Q580101
Q58,FP_B5-Saturday-127400_Q58_250,Q580101
Q58,FP_B5-Saturday-129400_B7_7,Q580101
Q58,FP_B5-Saturday-130400_Q58_253,Q580101
Q58,FP_B5-Saturday-131600_B7_9,Q580101
Q58,FP_B5-Saturday-132800_B7_8,Q580101
Q58,FP_B5-Saturday-134000_Q58_254,Q580101
Q58,FP_B5-Saturday-135200_Q58_257,Q580101
Q58,FP_B5-Saturday-143000_B7_9,Q580101
Q58,FP_B5-Saturday-136400_Q54_124,Q580101
Q58,FP_B5-Saturday-137600_Q58_256,Q580101
Q58,FP_B5-Saturday-140000_Q58_252,Q580101
Q58,FP_B5-Saturday-146000_Q58_257,Q580101
Q58,FP_B5-Saturday-100400_Q58_240,Q580098
Q58,FP_B5-Saturday-095300_Q58_247,Q580098
Q58,FP_B5-Saturday-095800_Q58_234,Q580097
Q58,FP_B5-Saturday-096300_Q54_120,Q580098
Q58,FP_B5-Saturday-096800_Q58_229,Q580097
Q58,FP_B5-Saturday-097300_Q58_248,Q580098
Q58,FP_B5-Saturday-097800_Q58_249,Q580097
Q58,FP_B5-Saturday-098800_Q58_250,Q580097
Q58,FP_B5-Saturday-099300_Q54_122,Q580098
Q58,FP_B5-Saturday-099900_Q54_123,Q580097
Q58,FP_B5-Saturday-094800_Q58_236,Q580097
Q58,FP_B5-Saturday-098300_Q58_239,Q580098
Q58,FP_B5-Saturday-101000_Q58_251,Q580097
Q58,FP_B5-Saturday-101600_Q58_232,Q580098
Q58,FP_B5-Saturday-102200_Q58_231,Q580097
Q58,FP_B5-Saturday-102800_Q58_237,Q580098
Q58,FP_B5-Saturday-103400_Q58_253,Q580097
Q58,FP_B5-Saturday-104000_Q58_238,Q580098
Q58,FP_B5-Saturday-104600_Q58_241,Q580097
Q58,FP_B5-Saturday-105200_Q58_242,Q580098
Q58,FP_B5-Saturday-105800_Q54_125,Q580097
Q58,FP_B5-Saturday-106400_Q58_233,Q580098
Q58,FP_B5-Saturday-107000_Q58_235,Q580097
Q58,FP_B5-Saturday-107600_Q58_243,Q580098
Q58,FP_B5-Saturday-108200_Q58_244,Q580097
Q58,FP_B5-Saturday-108800_Q58_254,Q580098
Q58,FP_B5-Saturday-109400_Q58_247,Q580097
Q58,FP_B5-Saturday-110000_Q58_245,Q580098
Q58,FP_B5-Saturday-110600_Q58_234,Q580097
Q58,FP_B5-Saturday-111200_Q58_255,Q580098
Q58,FP_B5-Saturday-111800_Q58_258,Q580097
Q58,FP_B5-Saturday-112500_Q58_248,Q580098
Q58,FP_B5-Saturday-113100_Q58_249,Q580097
Q58,FP_B5-Saturday-113800_B7_11,Q580098
Q58,FP_B5-Saturday-114400_B7_5,Q580097
Q58,FP_B5-Saturday-115100_Q58_250,Q580098
Q58,FP_B5-Saturday-115700_Q58_251,Q580097
Q58,FP_B5-Saturday-116400_Q58_236,Q580098
Q58,FP_B5-Saturday-117000_Q58_237,Q580097
Q58,FP_B5-Saturday-117700_Q58_259,Q580098
Q58,FP_B5-Saturday-118300_Q58_253,Q580097
Q58,FP_B5-Saturday-119000_Q58_238,Q580098
Q58,FP_B5-Saturday-119600_Q58_241,Q580097
Q58,FP_B5-Saturday-120300_Q58_239,Q580098
Q58,FP_B5-Saturday-120900_Q58_240,Q580097
Q58,FP_B5-Saturday-121600_Q54_127,Q580098
Q58,FP_B5-Saturday-122200_Q58_246,Q580097
Q58,FP_B5-Saturday-122900_Q58_254,Q580098
Q58,FP_B5-Saturday-123500_Q58_242,Q580097
Q58,FP_B5-Saturday-124200_Q54_115,Q580098
Q58,FP_B5-Saturday-124800_Q58_255,Q580097
Q58,FP_B5-Saturday-125500_Q58_243,Q580098
Q58,FP_B5-Saturday-126100_Q58_258,Q580097
Q58,FP_B5-Saturday-126800_Q54_119,Q580098
Q58,FP_B5-Saturday-127400_Q54_118,Q580097
Q58,FP_B5-Saturday-128100_Q58_244,Q580098
Q58,FP_B5-Saturday-128700_Q58_252,Q580097
Q58,FP_B5-Saturday-129400_Q58_257,Q580098
Q58,FP_B5-Saturday-130000_Q58_259,Q580097
Q58,FP_B5-Saturday-130700_Q58_248,Q580098
Q58,FP_B5-Saturday-131700_Q58_256,Q580097
Q58,FP_B5-Saturday-132700_Q58_249,Q580097
Q58,FP_B5-Saturday-133700_Q58_250,Q580097
Q58,FP_B5-Saturday-134700_Q58_246,Q580097
Q58,FP_B5-Saturday-135700_B7_7,Q580097
Q58,FP_B5-Saturday-136700_Q58_253,Q580097
Q58,FP_B5-Saturday-137700_B7_9,Q580097
Q58,FP_B5-Saturday-138700_B7_8,Q580097
Q58,FP_B5-Saturday-139700_Q58_254,Q580097
Q58,FP_B5-Saturday-140800_Q58_257,Q580097
Q58,FP_B5-Saturday-141900_Q54_124,Q580097
Q58,FP_B5-Saturday-143100_Q58_256,Q580097
Q58,FP_B5-Saturday-144300_Q58_258,Q580097
Q58,FP_B5-Saturday-147000_B7_7,Q580097
Q58,FP_B5-Saturday-148500_B7_9,Q580097
Q58,FP_B5-Saturday-151500_Q58_257,Q580097
B26,FP_B5-Saturday-015000_Q58_201,B260122
B26,FP_B5-Saturday-019000_Q58_201,B260124
B26,FP_B5-Saturday-025000_Q58_202,B260124
B26,FP_B5-Saturday-021000_Q58_202,B260122
Q58,FP_B5-Saturday-138800_Q58_258,Q580101
Q58,FP_B5-Saturday-141500_B7_7,Q580101
Q58,FP_B5-Saturday-144500_B7_8,Q580101
Q58,FP_B5-Saturday-150000_B7_8,Q580097
Q58,FP_B5-Saturday-145500_Q58_252,Q580097
B26,FP_B5-Saturday-009000_B26_1,B260122
B26,FP_B5-Saturday-027000_B26_1,B260122
B26,FP_B5-Saturday-030000_B52_102,B260122
B26,FP_B5-Saturday-033000_B26_5,B260122
B26,FP_B5-Saturday-036000_B52_103,B260122
B26,FP_B5-Saturday-038000_B52_105,B260122
B26,FP_B5-Saturday-039800_B26_2,B260122
B26,FP_B5-Saturday-041500_B26_1,B260122
B26,FP_B5-Saturday-043000_B26_5,B260122
B26,FP_B5-Saturday-044500_B26_6,B260122
B26,FP_B5-Saturday-046000_Q55_306,B260122
B26,FP_B5-Saturday-052800_B26_3,B260122
B26,FP_B5-Saturday-047200_B26_7,B260122
B26,FP_B5-Saturday-048400_B52_105,B260122
B26,FP_B5-Saturday-049600_B26_9,B260122
B26,FP_B5-Saturday-050800_B26_2,B260122
B26,FP_B5-Saturday-051800_B26_11,B260122
B26,FP_B5-Saturday-058400_B26_16,B260122
B26,FP_B5-Saturday-053800_B26_13,B260122
B26,FP_B5-Saturday-054800_B54_204,B260122
B26,FP_B5-Saturday-055800_B26_14,B260122
B26,FP_B5-Saturday-056700_B26_6,B260122
B26,FP_B5-Saturday-057600_B26_4,B260122
B26,FP_B5-Saturday-059300_B26_7,B260122
B26,FP_B5-Saturday-060100_B26_5,B260122
B26,FP_B5-Saturday-061000_B26_17,B260122
B26,FP_B5-Saturday-061800_B26_9,B260122
B26,FP_B5-Saturday-063500_B26_11,B260122
B26,FP_B5-Saturday-064400_B26_3,B260122
B26,FP_B5-Saturday-065200_B26_19,B260122
B26,FP_B5-Saturday-062700_B26_18,B260122
B26,FP_B5-Saturday-066100_B26_13,B260122
B26,FP_B5-Saturday-066900_B26_20,B260122
B26,FP_B5-Saturday-067800_B26_14,B260122
B26,FP_B5-Saturday-068600_B26_2,B260122
B26,FP_B5-Saturday-069400_B26_4,B260122
B26,FP_B5-Saturday-070300_B26_21,B260122
B26,FP_B5-Saturday-071100_B26_16,B260122
B26,FP_B5-Saturday-072000_B26_23,B260122
B26,FP_B5-Saturday-072800_B26_5,B260122
B26,FP_B5-Saturday-073700_B26_17,B260122
B26,FP_B5-Saturday-074500_B26_10,B260122
B26,FP_B5-Saturday-075400_Q55_304,B260122
B26,FP_B5-Saturday-076200_B26_12,B260122
B26,FP_B5-Saturday-076900_B26_8,B260122
B26,FP_B5-Saturday-077700_B26_19,B260122
B26,FP_B5-Saturday-078400_B26_25,B260122
B26,FP_B5-Saturday-079200_B26_20,B260122
B26,FP_B5-Saturday-079900_B26_15,B260122
B26,FP_B5-Saturday-080700_B26_28,B260122
B26,FP_B5-Saturday-081400_Q55_305,B260122
B26,FP_B5-Saturday-082200_B26_18,B260122
B26,FP_B5-Saturday-082900_B26_21,B260122
B26,FP_B5-Saturday-083700_Q55_310,B260122
B26,FP_B5-Saturday-084400_B26_23,B260122
B26,FP_B5-Saturday-085200_B26_29,B260122
B26,FP_B5-Saturday-085900_B26_30,B260122
B26,FP_B5-Saturday-086700_B26_31,B260122
B26,FP_B5-Saturday-087400_B26_10,B260122
B26,FP_B5-Saturday-088200_B26_32,B260122
B26,FP_B5-Saturday-088900_B26_12,B260122
B26,FP_B5-Saturday-090400_B54_209,B260122
B26,FP_B5-Saturday-091200_B26_33,B260122
B26,FP_B5-Saturday-091900_B26_34,B260122
B26,FP_B5-Saturday-089700_B26_8,B260122
B26,FP_B5-Saturday-092700_B26_35,B260122
B26,FP_B5-Saturday-093400_B26_15,B260122
B26,FP_B5-Saturday-094000_B26_28,B260122
B26,FP_B5-Saturday-094700_B54_205,B260122
B26,FP_B5-Saturday-095300_B26_18,B260122
B26,FP_B5-Saturday-096000_B26_22,B260122
B26,FP_B5-Saturday-096600_B54_210,B260122
B26,FP_B5-Saturday-097300_B26_25,B260122
B26,FP_B5-Saturday-097900_B26_20,B260122
B26,FP_B5-Saturday-098600_B26_36,B260122
B26,FP_B5-Saturday-099400_B26_24,B260122
B26,FP_B5-Saturday-100100_B26_37,B260122
B26,FP_B5-Saturday-100900_B26_26,B260122
B26,FP_B5-Saturday-101600_B26_27,B260122
B26,FP_B5-Saturday-102400_B26_21,B260122
B26,FP_B5-Saturday-103100_B26_39,B260122
B26,FP_B5-Saturday-103900_B26_29,B260122
B26,FP_B5-Saturday-104600_B26_30,B260122
B26,FP_B5-Saturday-105400_B26_34,B260122
B26,FP_B5-Saturday-106100_B26_31,B260122
B26,FP_B5-Saturday-106900_B26_40,B260122
B26,FP_B5-Saturday-107600_B26_41,B260122
B26,FP_B5-Saturday-108400_B26_32,B260122
B26,FP_B5-Saturday-109100_B26_22,B260122
B26,FP_B5-Saturday-109900_B26_33,B260122
B26,FP_B5-Saturday-110600_B26_25,B260122
B26,FP_B5-Saturday-111400_B26_35,B260122
B26,FP_B5-Saturday-112100_B26_36,B260122
B26,FP_B5-Saturday-112900_B26_24,B260122
B26,FP_B5-Saturday-113600_B26_37,B260122
B26,FP_B5-Saturday-114400_B26_26,B260122
B26,FP_B5-Saturday-115100_B26_27,B260122
B26,FP_B5-Saturday-115900_B26_39,B260122
B26,FP_B5-Saturday-116700_B26_29,B260122
B26,FP_B5-Saturday-117600_B26_30,B260122
B26,FP_B5-Saturday-118800_B26_31,B260122
B26,FP_B5-Saturday-120000_B26_40,B260122
B26,FP_B5-Saturday-124500_B26_35,B260122
B26,FP_B5-Saturday-121500_B26_32,B260122
B26,FP_B5-Saturday-123000_B26_33,B260122
B26,FP_B5-Saturday-126000_B26_41,B260122
B26,FP_B5-Saturday-127500_B26_38,B260122
B26,FP_B5-Saturday-129000_B26_34,B260122
B26,FP_B5-Saturday-130500_B52_123,B260122
B26,FP_B5-Saturday-132000_B26_37,B260122
B26,FP_B5-Saturday-134000_Q55_314,B260122
B26,FP_B5-Saturday-136000_Q55_311,B260122
B26,FP_B5-Saturday-138000_B26_41,B260122
B26,FP_B5-Saturday-140000_B26_38,B260122
B26,FP_B5-Saturday-142000_B52_123,B260122
B26,FP_B5-Saturday-144000_B26_37,B260122
B26,FP_B5-Saturday-146000_Q55_314,B260122
B26,FP_B5-Saturday-149000_B26_41,B260122
B26,FP_B5-Saturday-013000_B26_1,B260124
B26,FP_B5-Saturday-031500_B26_1,B260124
B26,FP_B5-Saturday-035000_B52_102,B260124
B26,FP_B5-Saturday-038000_B26_5,B260124
B26,FP_B5-Saturday-041000_B52_103,B260124
B26,FP_B5-Saturday-043000_B52_105,B260124
B26,FP_B5-Saturday-045000_B26_2,B260124
B26,FP_B5-Saturday-047000_B26_1,B260124
B26,FP_B5-Saturday-049000_B26_5,B260124
B26,FP_B5-Saturday-051000_B26_6,B260124
B26,FP_B5-Saturday-052200_Q55_306,B260124
B26,FP_B5-Saturday-055800_B26_9,B260124
B26,FP_B5-Saturday-053400_B26_7,B260124
B26,FP_B5-Saturday-054600_B52_105,B260124
B26,FP_B5-Saturday-057000_B26_2,B260124
B26,FP_B5-Saturday-058000_B26_11,B260124
B26,FP_B5-Saturday-059000_B26_3,B260124
B26,FP_B5-Saturday-060000_B26_13,B260124
B26,FP_B5-Saturday-061000_B54_204,B260124
B26,FP_B5-Saturday-062000_B26_14,B260124
B26,FP_B5-Saturday-063000_B26_6,B260124
B26,FP_B5-Saturday-063900_B26_4,B260124
B26,FP_B5-Saturday-064700_B26_16,B260124
B26,FP_B5-Saturday-065600_B26_7,B260124
B26,FP_B5-Saturday-066400_B26_5,B260124
B26,FP_B5-Saturday-067300_B26_17,B260124
B26,FP_B5-Saturday-068100_B26_9,B260124
B26,FP_B5-Saturday-069000_B26_18,B260124
B26,FP_B5-Saturday-069800_B26_11,B260124
B26,FP_B5-Saturday-070700_B26_3,B260124
B26,FP_B5-Saturday-071500_B26_19,B260124
B26,FP_B5-Saturday-072400_B26_13,B260124
B26,FP_B5-Saturday-073200_B26_20,B260124
B26,FP_B5-Saturday-074100_B26_14,B260124
B26,FP_B5-Saturday-074900_B26_2,B260124
B26,FP_B5-Saturday-075800_B26_4,B260124
B26,FP_B5-Saturday-076600_B26_21,B260124
B26,FP_B5-Saturday-077500_B26_16,B260124
B26,FP_B5-Saturday-078300_B26_23,B260124
B26,FP_B5-Saturday-079200_B26_5,B260124
B26,FP_B5-Saturday-080000_B26_17,B260124
B26,FP_B5-Saturday-080900_B26_10,B260124
B26,FP_B5-Saturday-081700_Q55_304,B260124
B26,FP_B5-Saturday-082600_B26_12,B260124
B26,FP_B5-Saturday-083400_B26_8,B260124
B26,FP_B5-Saturday-084200_B26_19,B260124
B26,FP_B5-Saturday-085000_B26_25,B260124
B26,FP_B5-Saturday-085800_B26_20,B260124
B26,FP_B5-Saturday-086500_B26_15,B260124
B26,FP_B5-Saturday-087300_B26_28,B260124
B26,FP_B5-Saturday-088000_Q55_305,B260124
B26,FP_B5-Saturday-088800_B26_18,B260124
B26,FP_B5-Saturday-089500_B26_21,B260124
B26,FP_B5-Saturday-090300_Q55_310,B260124
B26,FP_B5-Saturday-091000_B26_23,B260124
B26,FP_B5-Saturday-091800_B26_29,B260124
B26,FP_B5-Saturday-092500_B26_30,B260124
B26,FP_B5-Saturday-093300_B26_31,B260124
B26,FP_B5-Saturday-094000_B26_10,B260124
B26,FP_B5-Saturday-094800_B26_32,B260124
B26,FP_B5-Saturday-095500_B26_12,B260124
B26,FP_B5-Saturday-096300_B26_8,B260124
B26,FP_B5-Saturday-097000_B54_209,B260124
B26,FP_B5-Saturday-097800_B26_33,B260124
B26,FP_B5-Saturday-098500_B26_34,B260124
B26,FP_B5-Saturday-099300_B26_35,B260124
B26,FP_B5-Saturday-100000_B26_15,B260124
B26,FP_B5-Saturday-100600_B26_28,B260124
B26,FP_B5-Saturday-101300_B54_205,B260124
B26,FP_B5-Saturday-101900_B26_18,B260124
B26,FP_B5-Saturday-102600_B26_22,B260124
B26,FP_B5-Saturday-103200_B54_210,B260124
B26,FP_B5-Saturday-103900_B26_25,B260124
B26,FP_B5-Saturday-104500_B26_20,B260124
B26,FP_B5-Saturday-105200_B26_36,B260124
B26,FP_B5-Saturday-106000_B26_24,B260124
B26,FP_B5-Saturday-106700_B26_37,B260124
B26,FP_B5-Saturday-107500_B26_26,B260124
B26,FP_B5-Saturday-108200_B26_27,B260124
B26,FP_B5-Saturday-109000_B26_21,B260124
B26,FP_B5-Saturday-109700_B26_39,B260124
B26,FP_B5-Saturday-110500_B26_29,B260124
B26,FP_B5-Saturday-111200_B26_30,B260124
B26,FP_B5-Saturday-112000_B26_34,B260124
B26,FP_B5-Saturday-113500_B26_40,B260124
B26,FP_B5-Saturday-112700_B26_31,B260124
B26,FP_B5-Saturday-114200_B26_41,B260124
B26,FP_B5-Saturday-115000_B26_32,B260124
B26,FP_B5-Saturday-115700_B26_22,B260124
B26,FP_B5-Saturday-116500_B26_33,B260124
B26,FP_B5-Saturday-117200_B26_25,B260124
B26,FP_B5-Saturday-118000_B26_35,B260124
B26,FP_B5-Saturday-118700_B26_36,B260124
B26,FP_B5-Saturday-119500_B26_24,B260124
B26,FP_B5-Saturday-120200_B26_37,B260124
B26,FP_B5-Saturday-121000_B26_26,B260124
B26,FP_B5-Saturday-121700_B26_27,B260124
B26,FP_B5-Saturday-122500_B26_39,B260124
B26,FP_B5-Saturday-123500_B26_29,B260124
B26,FP_B5-Saturday-126500_B26_40,B260124
B26,FP_B5-Saturday-124500_B26_30,B260124
B26,FP_B5-Saturday-125500_B26_31,B260124
B26,FP_B5-Saturday-128000_B26_32,B260124
B26,FP_B5-Saturday-129500_B26_33,B260124
B26,FP_B5-Saturday-131000_B26_35,B260124
B26,FP_B5-Saturday-132500_B26_41,B260124
B26,FP_B5-Saturday-134000_B26_38,B260124
B26,FP_B5-Saturday-135500_B26_34,B260124
B26,FP_B5-Saturday-137000_B52_123,B260124
B26,FP_B5-Saturday-138500_B26_37,B260124
B26,FP_B5-Saturday-140000_Q55_314,B260124
B26,FP_B5-Saturday-141500_Q55_311,B260124
B26,FP_B5-Saturday-143000_B26_41,B260124
B26,FP_B5-Saturday-151000_Q55_314,B260124
B26,FP_B5-Saturday-154000_B26_41,B260124
B26,FP_B5-Saturday-145000_B26_38,B260124
B26,FP_B5-Saturday-147000_B52_123,B260124
B26,FP_B5-Saturday-149000_B26_37,B260124
Q58,FP_B5-Saturday-017000_B26_1,Q580101
Q58,FP_B5-Saturday-022200_B26_1,Q580097
B52,FP_B5-Saturday-011000_B52_101,B520039
B38,FP_B5-Saturday-015500_B52_101,B380108
B38,FP_B5-Saturday-020000_B52_101,B380099
B52,FP_B5-Saturday-024500_B52_101,B520040
B52,FP_B5-Saturday-029000_B52_101,B520039
B52,FP_B5-Saturday-033000_B52_101,B520040
B52,FP_B5-Saturday-032000_B26_4,B520039
B52,FP_B5-Saturday-036000_B26_4,B520040
B52,FP_B5-Saturday-041000_B26_4,B520039
B52,FP_B5-Saturday-046500_B26_4,B520040
B52,FP_B5-Saturday-055700_B52_106,B520040
B52,FP_B5-Saturday-035000_Q55_303,B520039
B52,FP_B5-Saturday-039000_Q55_303,B520040
B52,FP_B5-Saturday-043000_B52_107,B520039
B52,FP_B5-Saturday-048500_B52_107,B520040
B52,FP_B5-Saturday-053000_B52_104,B520039
B52,FP_B5-Saturday-058700_B52_104,B520040
B52,FP_B5-Saturday-037000_B52_104,B520039
B52,FP_B5-Saturday-042000_B52_104,B520040
B52,FP_B5-Saturday-047400_B52_109,B520039
B52,FP_B5-Saturday-057000_B52_108,B520039
B52,FP_B5-Saturday-062600_B52_108,B520040
B52,FP_B5-Saturday-039000_B52_106,B520039
B52,FP_B5-Saturday-044500_B52_106,B520040
B52,FP_B5-Saturday-049800_B52_106,B520039
B52,FP_B5-Saturday-054700_B26_8,B520040
B52,FP_B5-Saturday-052000_B52_110,B520039
B52,FP_B5-Saturday-057700_B52_110,B520040
B52,FP_B5-Saturday-045000_B52_102,B520039
B52,FP_B5-Saturday-050500_B52_102,B520040
B52,FP_B5-Saturday-046200_B52_108,B520039
B52,FP_B5-Saturday-052000_B52_108,B520040
B52,FP_B5-Saturday-056000_B52_102,B520039
B52,FP_B5-Saturday-061700_B52_102,B520040
B52,FP_B5-Saturday-066800_B52_112,B520039
B52,FP_B5-Saturday-072700_B52_112,B520040
B52,FP_B5-Saturday-048600_B26_8,B520039
B52,FP_B5-Saturday-053500_B52_109,B520040
B52,FP_B5-Saturday-057900_B52_113,B520039
B52,FP_B5-Saturday-063500_B52_113,B520040
B52,FP_B5-Saturday-051000_B52_103,B520039
B52,FP_B5-Saturday-056700_B52_103,B520040
B52,FP_B5-Saturday-061300_B54_203,B520039
B52,FP_B5-Saturday-067100_B54_203,B520040
B52,FP_B5-Saturday-072000_B54_207,B520039
B52,FP_B5-Saturday-078100_B54_207,B520040
B52,FP_B5-Saturday-054000_B52_107,B520039
B52,FP_B5-Saturday-064500_Q55_308,B520039
B52,FP_B5-Saturday-070300_Q55_308,B520040
B52,FP_B5-Saturday-059700_B52_107,B520040
B52,FP_B5-Saturday-065300_B52_105,B520039
B52,FP_B5-Saturday-071100_B52_105,B520040
B52,FP_B5-Saturday-055000_B52_112,B520039
B52,FP_B5-Saturday-060700_B52_112,B520040
B52,FP_B5-Saturday-066000_B52_106,B520039
B52,FP_B5-Saturday-071900_B52_106,B520040
B52,FP_B5-Saturday-077300_B52_106,B520039
B52,FP_B5-Saturday-083300_B52_106,B520040
B52,FP_B5-Saturday-058800_B52_109,B520039
B52,FP_B5-Saturday-064400_B52_109,B520040
B52,FP_B5-Saturday-069800_B52_109,B520039
B52,FP_B5-Saturday-075800_B52_109,B520040
B52,FP_B5-Saturday-059600_B52_114,B520039
B52,FP_B5-Saturday-065300_B52_114,B520040
B52,FP_B5-Saturday-070500_B52_114,B520039
B52,FP_B5-Saturday-076600_B52_114,B520040
B52,FP_B5-Saturday-060500_B26_8,B520039
B52,FP_B5-Saturday-066200_B26_8,B520040
B52,FP_B5-Saturday-071300_B52_107,B520039
B52,FP_B5-Saturday-077300_B52_107,B520040
B52,FP_B5-Saturday-082500_B52_118,B520039
B52,FP_B5-Saturday-088600_B52_118,B520040
B52,FP_B5-Saturday-062200_B52_103,B520039
B52,FP_B5-Saturday-067900_B52_103,B520040
