shape_id,meters
Q270754-45,192.0035765
Q270754-46,156.0151534
Q270754-47,135.4100156
Q270754-48,229.5078551
Q270754-49,229.3610507
Q270754-5,115.4814383
Q270754-50,305.9437555
Q270754-51,143.1652164
Q270754-52,127.2251752
Q270754-53,361.8732691
Q270754-54,162.300289
Q270754-55,159.3673105
Q270754-56,303.1532337
Q270754-57,143.8343775
Q270754-58,162.6693756
Q270754-59,103.2074626
Q270754-6,228.3746156
Q270754-60,99.9341552
Q270754-61,268.0998539
Q270754-62,271.8083888
Q270754-63,96.1189523
Q270754-64,227.41923
Q270754-65,142.86817
Q270754-66,400.1934064
Q270754-67,149.8213428
Q270754-68,124.6278923
Q270754-69,291.4841353
Q270754-7,136.3472913
Q270754-70,478.9962371
Q270754-71,456.6864036
Q270754-72,396.0686121
Q270754-73,193.8760257
Q270754-74,219.8270316
Q270754-8,232.6443832
Q270754-9,197.8339833
Q270755-1,221.6160819
Q270755-10,150.5365346
Q270755-11,224.0981892
Q270755-12,302.1402183
Q270755-13,117.0682549
Q270755-14,159.8717925
Q270755-15,155.3880591
Q270755-16,162.7966665
Q270755-17,158.2468529
Q270755-18,160.0928941
Q270755-19,163.8861765
Q270755-2,289.3521911
Q270755-20,274.8627123
Q270755-21,207.4218945
Q270755-22,172.7001943
Q270755-23,177.2457348
Q270755-24,183.1019434
Q270755-25,243.2706772
Q270755-26,261.6706006
Q270755-27,138.7141377
Q270755-28,120.3326596
Q270755-29,268.6924252
Q270755-3,183.7339031
Q270755-30,164.1015283
Q270755-31,231.6198097
Q270755-32,216.7870324
Q270755-33,143.976906
Q270755-34,265.6075788
Q270755-35,209.9301159
Q270755-36,194.2154435
Q270755-37,174.254233
Q270755-38,298.0777615
Q270755-39,101.6701992
Q270755-4,283.3158749
Q270755-40,105.9043695
Q270755-41,161.1294357
Q270755-42,256.1862867
Q270755-43,324.288531
Q270755-44,304.9439793
Q270755-45,192.0035765
Q270755-46,156.0151534
Q270755-47,135.4100156
Q270755-48,229.5078551
Q270755-49,229.3610507
Q270755-5,115.4814383
Q270755-50,305.9437555
Q270755-51,143.1652164
Q270755-52,127.2251752
Q270755-53,361.8732691
Q270755-54,162.300289
Q270755-55,159.3673105
Q270755-56,303.1532337
Q270755-57,143.8343775
Q270755-58,162.6693756
Q270755-59,103.2074626
Q270755-6,228.3746156
Q270755-7,136.3472913
Q270755-8,232.6443832
Q270755-9,197.8339833
Q270756-1,221.6160819
Q270756-10,150.5365346
Q270756-11,224.0981892
Q270756-12,302.1402183
Q270756-13,117.0682549
Q270756-14,159.8717925
Q270756-15,155.3880591
Q270756-16,162.7966665
Q270756-17,158.2468529
Q270756-18,160.0928941
Q270756-19,163.8861765
Q270756-2,289.3521911
Q270756-20,274.8627123
Q270756-21,207.4218945
Q270756-22,172.7001943
Q270756-23,177.2457348
Q270756-24,183.1019434
Q270756-25,243.2706772
Q270756-26,261.6706006
Q270756-27,138.7141377
Q270756-28,120.3326596
Q270756-29,268.6924252
Q270756-3,183.7339031
Q270756-30,164.1015283
Q270756-31,231.6198097
Q270756-32,216.7870324
Q270756-33,143.976906
Q270756-34,265.6075788
Q270756-35,209.9301159
Q270756-36,194.2154435
Q270756-37,174.254233
Q270756-38,298.0777615
Q270756-39,101.6701992
Q270756-4,283.3158749
Q270756-5,115.4814383
Q270756-6,228.3746156
Q270756-7,136.3472913
Q270756-8,232.6443832
Q270756-9,197.8339833
Q270757-1,221.6160819
Q270757-10,150.5365346
Q270757-11,224.0981892
Q270757-12,302.1402183
Q270757-13,117.0682549
Q270757-14,159.8717925
Q270757-15,155.3880591
Q270757-16,162.7966665
Q270757-17,158.2468529
Q270757-18,160.0928941
Q270757-19,163.8861765
Q270757-2,289.3521911
Q270757-20,274.8627123
Q270757-21,207.4218945
Q270757-22,172.7001943
Q270757-23,177.2457348
Q270757-24,183.1019434
Q270757-25,243.2706772
Q270757-26,261.6706006
Q270757-27,138.7141377
Q270757-28,120.3326596
Q270757-29,268.6924252
Q270757-3,183.7339031
Q270757-30,164.1015283
Q270757-31,231.6198097
Q270757-32,216.7870324
Q270757-33,143.976906
Q270757-34,265.6075788
Q270757-35,209.9301159
Q270757-36,194.2154435
Q270757-37,174.254233
Q270757-38,369.2198387
Q270757-39,506.2344936
Q270757-4,283.3158749
Q270757-40,101.6701992
Q270757-41,105.9043695
Q270757-42,161.1294357
Q270757-43,256.1862867
Q270757-44,324.288531
Q270757-45,304.9439793
Q270757-46,192.0035765
Q270757-47,156.0151534
Q270757-48,135.4100156
Q270757-49,229.5078551
Q270757-5,115.4814383
Q270757-50,229.3610507
Q270757-51,305.9437555
Q270757-52,143.1652164
Q270757-53,127.2251752
Q270757-54,361.8732691
Q270757-55,162.300289
Q270757-56,159.3673105
Q270757-57,303.1532337
Q270757-58,143.8343775
Q270757-59,162.6693756
Q270757-6,228.3746156
Q270757-60,103.2074626
Q270757-61,99.9341552
Q270757-62,268.0998539
Q270757-63,271.8083888
Q270757-64,96.1189523
Q270757-65,227.41923
Q270757-66,142.86817
Q270757-67,400.1934064
Q270757-68,149.8213428
Q270757-69,124.6278923
Q270757-7,136.3472913
Q270757-70,291.4841353
Q270757-71,478.9962371
Q270757-72,456.6864036
Q270757-73,396.0686121
Q270757-74,193.8760257
Q270757-75,219.8270316
Q270757-8,232.6443832
Q270757-9,197.8339833
Q270758-1,221.6160819
Q270758-10,150.5365346
Q270758-11,224.0981892
Q270758-12,302.1402183
Q270758-13,117.0682549
Q270758-14,159.8717925
Q270758-15,155.3880591
Q270758-16,162.7966665
Q270758-17,158.2468529
Q270758-18,160.0928941
Q270758-19,163.8861765
Q270758-2,289.3521911
Q270758-20,274.8627123
Q270758-21,207.4218945
Q270758-22,172.7001943
Q270758-23,177.2457348
Q270758-24,183.1019434
Q270758-25,243.2706772
Q270758-26,261.6706006
Q270758-27,138.7141377
Q270758-28,120.3326596
Q270758-29,268.6924252
Q270758-3,183.7339031
Q270758-30,164.1015283
Q270758-31,231.6198097
Q270758-32,216.7870324
Q270758-33,143.976906
Q270758-34,265.6075788
Q270758-35,209.9301159
Q270758-36,194.2154435
Q270758-37,174.254233
Q270758-38,369.2198387
Q270758-39,506.2344936
Q270758-4,283.3158749
Q270758-40,101.6701992
Q270758-41,105.9043695
Q270758-42,161.1294357
Q270758-43,256.1862867
Q270758-44,324.288531
Q270758-45,304.9439793
Q270758-46,192.0035765
Q270758-47,156.0151534
Q270758-48,135.4100156
Q270758-49,229.5078551
Q270758-5,115.4814383
Q270758-50,229.3610507
Q270758-51,305.9437555
Q270758-52,143.1652164
Q270758-53,127.2251752
Q270758-54,361.8732691
Q270758-55,162.300289
Q270758-56,159.3673105
Q270758-57,303.1532337
Q270758-58,143.8343775
Q270758-59,162.6693756
Q270758-6,228.3746156
Q270758-60,103.2074626
Q270758-7,136.3472913
Q270758-8,232.6443832
Q270758-9,197.8339833
Q270759-1,221.6160819
Q270759-10,150.5365346
Q270759-11,224.0981892
Q270759-12,302.1402183
Q270759-13,117.0682549
Q270759-14,159.8717925
Q270759-15,155.3880591
Q270759-16,162.7966665
Q270759-17,158.2468529
Q270759-18,160.0928941
Q270759-19,163.8861765
Q270759-2,289.3521911
Q270759-20,274.8627123
Q270759-21,207.4218945
Q270759-22,172.7001943
Q270759-23,177.2457348
Q270759-24,183.1019434
Q270759-25,243.2706772
Q270759-26,261.6706006
Q270759-27,138.7141377
Q270759-28,120.3326596
Q270759-29,268.6924252
Q270759-3,183.7339031
Q270759-30,164.1015283
Q270759-31,231.6198097
Q270759-32,216.7870324
Q270759-33,143.976906
Q270759-34,265.6075788
Q270759-35,209.9301159
Q270759-36,194.2154435
Q270759-37,174.254233
Q270759-38,369.2198387
Q270759-39,506.2344936
Q270759-4,283.3158749
Q270759-40,101.6701992
Q270759-5,115.4814383
Q270759-6,228.3746156
Q270759-7,136.3472913
Q270759-8,232.6443832
Q270759-9,197.8339833
Q270760-1,221.6160819
Q270760-10,506.2344936
Q270760-11,101.6701992
Q270760-12,105.9043695
Q270760-13,161.1294357
Q270760-14,256.1862867
Q270760-15,324.288531
Q270760-16,304.9439793
Q270760-17,192.0035765
Q270760-18,156.0151534
Q270760-19,135.4100156
Q270760-2,289.3521911
Q270760-20,229.5078551
Q270760-21,229.3610507
Q270760-22,305.9437555
Q270760-23,143.1652164
Q270760-24,127.2251752
Q270760-25,361.8732691
Q270760-26,162.300289
Q270760-27,159.3673105
Q270760-28,303.1532337
Q270760-29,143.8343775
Q270760-3,582.5312093
Q270760-30,162.6693756
Q270760-31,103.2074626
Q270760-32,99.9341552
Q270760-33,268.0998539
Q270760-34,271.8083888
Q270760-35,96.1189523
Q270760-36,227.41923
Q270760-37,142.86817
Q270760-38,400.1934064
Q270760-39,149.8213428
Q270760-4,597.3662882
Q270760-40,124.6278923
Q270760-41,291.4841353
Q270760-42,478.9962371
Q270760-43,456.6864036
Q270760-44,396.0686121
Q270760-45,193.8760257
Q270760-46,219.8270316
Q270760-5,"1,306.94"
Q270760-6,"1,127.31"
Q270760-7,"1,037.99"
Q270760-8,"1,140.25"
Q270760-9,"1,357.20"
Q280436-1,385.3333712
Q280436-10,153.2700859
Q280436-11,166.7150215
Q280436-12,197.2588208
Q280436-13,204.8859151
Q280436-14,168.8419837
Q280436-15,157.886427
Q280436-16,290.153024
Q280436-17,116.5705019
Q280436-18,248.8166654
Q280436-19,219.9825794
Q280436-2,199.8765027
Q280436-20,238.4979807
Q280436-21,158.2759893
Q280436-22,122.870857
Q280436-23,274.7683747
Q280436-24,202.9097211
Q280436-25,238.13694
Q280436-26,234.0404315
Q280436-27,163.7240081
Q280436-28,253.4463609
Q280436-29,269.0224484
Q280436-3,212.6279749
Q280436-30,264.9668919
Q280436-31,359.9292485
Q280436-32,215.321753
Q280436-33,226.83996
Q280436-34,273.1443781
Q280436-35,170.7581462
Q280436-36,291.5368992
Q280436-4,340.3807955
Q280436-5,186.9345755
Q280436-6,130.0257308
Q280436-7,240.4035716
Q280436-8,170.7364284
Q280436-9,96.93530535
Q280451-1,395.5801335
Q280451-10,96.93530535
Q280451-11,153.2700859
Q280451-12,166.7150215
Q280451-13,197.2588208
Q280451-14,204.8859151
Q280451-15,168.8419837
Q280451-16,157.886427
Q280451-17,290.153024
Q280451-18,116.5705019
Q280451-19,248.8166654
Q280451-2,776.7301281
Q280451-20,219.9825794
Q280451-21,238.4979807
Q280451-22,158.2759893
Q280451-23,122.870857
Q280451-24,274.7683747
Q280451-25,202.9097211
Q280451-26,238.13694
Q280451-27,234.0404315
Q280451-28,163.7240081
Q280451-29,253.4463609
Q280451-3,199.8765027
Q280451-30,269.0224484
Q280451-31,264.9668919
Q280451-32,359.9292485
Q280451-33,215.321753
Q280451-34,226.83996
Q280451-35,273.1443781
Q280451-36,170.7581462
Q280451-37,291.5368992
Q280451-4,212.6279749
Q280451-5,340.3807955
Q280451-6,186.9345755
Q280451-7,130.0257308
Q280451-8,240.4035716
Q280451-9,170.7364284
Q280452-1,462.6441166
Q280452-10,114.5722222
Q280452-11,284.2336436
Q280452-12,134.2752195
Q280452-13,177.6227434
Q280452-14,214.9142351
Q280452-15,151.1605277
Q280452-16,171.4900301
Q280452-17,279.4548623
Q280452-18,263.2822718
Q280452-19,157.3549479
Q280452-2,213.1361429
Q280452-20,119.0214604
Q280452-21,124.3616195
Q280452-22,158.4768632
Q280452-23,163.0643142
Q280452-24,254.3429719
Q280452-25,168.243596
Q280452-26,163.4721822
Q280452-27,254.7314713
Q280452-28,166.9708412
Q280452-29,138.3010082
Q280452-3,211.6942754
Q280452-30,239.3998912
Q280452-31,172.4789924
Q280452-32,519.7503835
Q280452-33,14.05102202
Q280452-34,245.3335783
Q280452-35,663.7964469
Q280452-4,376.1559734
Q280452-5,248.4207037
Q280452-6,239.483588
Q280452-7,285.4708396
Q280452-8,244.1875569
Q280452-9,116.050921
Q280462-1,279.4548623
Q280462-10,163.4721822
Q280462-11,254.7314713
Q280462-12,166.9708412
Q280462-13,138.3010082
Q280462-14,239.3998912
Q280462-15,172.4789924
Q280462-16,519.7503835
Q280462-17,14.05102202
Q280462-18,245.3335783
Q280462-19,663.7964469
Q280462-2,263.2822718
Q280462-3,157.3549479
Q280462-4,119.0214604
Q280462-5,124.3616195
Q280462-6,158.4768632
Q280462-7,163.0643142
Q280462-8,254.3429719
Q280462-9,168.243596
Q280469-1,385.3333712
Q280469-10,153.2700859
Q280469-11,166.7150215
Q280469-12,197.2588208
Q280469-13,204.8859151
Q280469-14,168.8419837
Q280469-15,157.886427
Q280469-16,290.153024
Q280469-17,116.5705019
Q280469-18,248.8166654
Q280469-19,219.9825794
Q280469-2,199.8765027
Q280469-20,238.4979807
Q280469-21,158.2759893
Q280469-22,122.870857
Q280469-23,274.7683747
Q280469-24,202.9097211
Q280469-25,238.13694
Q280469-26,234.0404315
Q280469-27,112.7722993
Q280469-28,304.3980722
Q280469-29,269.0224484
Q280469-3,212.6279749
Q280469-30,264.9668919
Q280469-31,359.9292485
Q280469-32,215.321753
Q280469-33,226.83996
Q280469-34,273.1443781
Q280469-35,170.7581462
Q280469-36,291.5368992
Q280469-4,340.3807955
Q280469-5,186.9345755
Q280469-6,130.0257308
Q280469-7,240.4035716
Q280469-8,170.7364284
Q280469-9,96.93530535
Q280470-1,395.5801335
Q280470-10,96.93530535
Q280470-11,153.2700859
Q280470-12,166.7150215
Q280470-13,197.2588208
Q280470-14,204.8859151
Q280470-15,168.8419837
Q280470-16,157.886427
Q280470-17,290.153024
Q280470-18,116.5705019
Q280470-19,248.8166654
Q280470-2,776.7301281
Q280470-20,219.9825794
Q280470-21,238.4979807
Q280470-22,158.2759893
Q280470-23,122.870857
Q280470-24,274.7683747
Q280470-25,202.9097211
Q280470-26,238.13694
Q280470-27,234.0404315
Q280470-28,112.7722993
Q280470-29,304.3980722
Q280470-3,199.8765027
Q280470-30,269.0224484
Q280470-31,264.9668919
Q280470-32,359.9292485
Q280470-33,215.321753
Q280470-34,226.83996
Q280470-35,273.1443781
Q280470-36,170.7581462
Q280470-37,291.5368992
Q280470-4,212.6279749
Q280470-5,340.3807955
Q280470-6,186.9345755
Q280470-7,130.0257308
Q280470-8,240.4035716
Q280470-9,170.7364284
Q300286-1,298.0476627
Q300286-10,194.6975595
Q300286-11,198.7455784
Q300286-12,119.6637637
Q300286-13,137.2789183
Q300286-14,237.5956154
Q300286-15,323.2096088
Q300286-16,135.835991
Q300286-17,173.8037827
Q300286-18,193.4463889
Q300286-19,151.6210601
Q300286-2,249.0910229
Q300286-20,170.814823
Q300286-21,175.22382
Q300286-22,233.6034386
Q300286-23,165.9241082
Q300286-24,235.6718644
Q300286-25,254.8837176
Q300286-26,191.9506142
Q300286-27,167.5809559
Q300286-28,160.0894783
Q300286-29,238.0785426
Q300286-3,568.063563
Q300286-30,137.7823
Q300286-31,372.7430503
Q300286-32,932.0319174
Q300286-33,158.2430676
Q300286-34,238.1769859
Q300286-35,170.2512821
Q300286-36,156.6397445
Q300286-37,339.7592244
Q300286-38,151.6750589
Q300286-39,171.8561465
Q300286-4,360.8836281
Q300286-40,269.4065307
Q300286-5,215.8654022
Q300286-6,274.3286232
Q300286-7,510.2008724
Q300286-8,254.4471298
Q300286-9,177.6818072
Q300313-1,298.0476627
Q300313-10,194.6975595
Q300313-11,198.7455784
Q300313-12,119.6637637
Q300313-13,137.2789183
Q300313-14,237.5956154
Q300313-15,323.2096088
Q300313-16,135.835991
Q300313-17,173.8037827
Q300313-18,193.4463889
Q300313-19,151.6210601
Q300313-2,249.0910229
Q300313-20,170.814823
Q300313-21,175.22382
Q300313-22,233.6034386
Q300313-23,165.9241082
Q300313-24,235.6718644
Q300313-25,254.8837176
Q300313-26,191.9506142
Q300313-27,167.5809559
Q300313-28,160.0894783
Q300313-29,238.0785426
Q300313-3,568.063563
Q300313-30,137.7823
Q300313-31,372.7430503
Q300313-32,932.0319174
Q300313-33,158.2430676
Q300313-34,238.1769859
Q300313-35,170.2512821
Q300313-36,156.6397445
Q300313-37,230.5184576
Q300313-38,310.6913993
Q300313-39,231.7340321
Q300313-4,360.8836281
Q300313-40,237.0768866
Q300313-41,78.41789095
Q300313-42,602.037589
Q300313-43,386.5071484
Q300313-44,167.0140225
Q300313-45,193.4929268
Q300313-46,143.2398721
Q300313-47,146.2972845
Q300313-48,267.5302182
Q300313-49,221.7126458
Q300313-5,215.8654022
Q300313-50,306.5001731
Q300313-51,439.4303839
Q300313-6,274.3286232
Q300313-7,510.2008724
Q300313-8,254.4471298
Q300313-9,177.6818072
Q300316-1,234.4588122
Q300316-10,211.5246997
Q300316-11,165.8872877
Q300316-12,517.9407496
Q300316-13,265.3228081
Q300316-14,172.7587569
Q300316-15,236.4608922
Q300316-16,156.4702992
Q300316-17,169.6946699
Q300316-18,157.2700382
Q300316-19,443.7121419
Q300316-2,168.9068191
Q300316-20,182.709627
Q300316-21,228.7128646
Q300316-22,307.8921378
Q300316-23,249.9805594
Q300316-24,170.2782841
Q300316-25,191.9526533
Q300316-26,201.0799841
Q300316-27,219.3596762
Q300316-28,276.5612383
Q300316-29,207.5569848
Q300316-3,152.9503601
Q300316-30,153.2704116
Q300316-31,213.687918
Q300316-32,141.5163413
Q300316-33,185.1057883
Q300316-34,151.7188909
Q300316-35,104.3031999
Q300316-36,108.4747299
Q300316-37,233.591648
Q300316-38,221.3953625
Q300316-39,135.8618019
Q300316-4,236.5546957
Q300316-40,195.6784498
Q300316-41,297.6433358
Q300316-42,224.279741
Q300316-43,157.2131667
Q300316-44,269.6483591
Q300316-45,153.5603342
Q300316-46,277.8822363
Q300316-47,295.095114
Q300316-48,411.3856594
Q300316-49,237.7479285
Q300316-5,271.6917888
Q300316-50,329.7327104
Q300316-51,353.3112155
Q300316-52,286.3439484
Q300316-6,600.6634706
Q300316-7,433.3057151
Q300316-8,445.4906823
Q300316-9,210.1887095
Q300334-1,330.0591802
Q300334-10,443.7121419
Q300334-11,182.709627
Q300334-12,228.7128646
Q300334-13,307.8921378
Q300334-14,249.9805594
Q300334-15,170.2782841
Q300334-16,191.9526533
Q300334-17,201.0799841
Q300334-18,219.3596762
Q300334-19,276.5612383
Q300334-2,238.383687
Q300334-20,207.5569848
Q300334-21,153.2704116
Q300334-22,213.687918
Q300334-23,141.5163413
Q300334-24,185.1057883
Q300334-25,151.7188909
Q300334-26,104.3031999
Q300334-27,108.4747299
Q300334-28,233.591648
Q300334-29,221.3953625
Q300334-3,152.8967138
Q300334-30,135.8618019
Q300334-31,195.6784498
Q300334-32,297.6433358
Q300334-33,224.279741
Q300334-34,157.2131667
Q300334-35,269.6483591
Q300334-36,153.5603342
Q300334-37,277.8822363
Q300334-38,295.095114
Q300334-39,411.3856594
Q300334-4,265.3228081
Q300334-40,237.7479285
Q300334-41,329.7327104
Q300334-42,353.3112155
Q300334-43,286.3439484
Q300334-5,172.7587569
Q300334-6,236.4608922
Q300334-7,156.4702992
Q300334-8,169.6946699
Q300334-9,157.2700382
Q310229-1,894.6488124
Q310229-10,184.8854962
Q310229-11,102.0433888
Q310229-12,359.6270502
Q310229-13,202.8610778
Q310229-14,221.1387178
Q310229-15,118.8985739
Q310229-16,297.0670685
Q310229-17,313.325659
Q310229-18,157.5029643
Q310229-19,249.2482762
Q310229-2,214.2846754
Q310229-20,129.7078876
Q310229-21,265.1333195
Q310229-22,247.0205322
Q310229-23,133.771284
Q310229-24,206.4000668
Q310229-25,162.1698089
Q310229-26,241.1678488
Q310229-27,188.5302533
Q310229-28,257.2364348
Q310229-29,276.1430687
Q310229-3,202.9097211
Q310229-30,169.7434135
Q310229-31,156.6520064
Q310229-32,212.9903865
Q310229-33,100.1712125
Q310229-34,228.0209647
Q310229-35,175.5161592
Q310229-36,261.366107
Q310229-37,276.5612383
Q310229-38,207.5569848
Q310229-39,153.2704116
Q310229-4,238.13694
Q310229-40,213.687918
Q310229-41,141.5163413
Q310229-42,185.1057883
Q310229-43,151.7188909
Q310229-44,104.3031999
Q310229-45,108.4747299
Q310229-46,233.591648
Q310229-47,221.3953625
Q310229-48,135.8618019
Q310229-49,195.6784498
Q310229-5,234.0404315
Q310229-50,297.6433358
Q310229-51,224.279741
Q310229-52,157.2131667
Q310229-53,269.6483591
Q310229-54,153.5603342
Q310229-55,277.8822363
Q310229-56,295.095114
Q310229-57,411.3856594
Q310229-58,237.7479285
Q310229-59,329.7327104
Q310229-6,112.7722993
Q310229-60,369.7770664
Q310229-61,269.8780958
Q310229-7,205.4722143
Q310229-8,315.4438614
Q310229-9,242.0835877
Q310232-1,298.0476627
Q310232-10,194.6975595
Q310232-11,198.7455784
Q310232-12,119.6637637
Q310232-13,137.2789183
Q310232-14,237.5956154
Q310232-15,323.2096088
Q310232-16,135.835991
Q310232-17,173.8037827
Q310232-18,193.4463889
Q310232-19,151.6210601
Q310232-2,249.0910229
Q310232-20,170.814823
Q310232-21,175.22382
Q310232-22,233.6034386
Q310232-23,165.9241082
Q310232-24,235.6718644
Q310232-25,313.9509929
Q310232-26,152.2790012
Q310232-27,222.4803128
Q310232-28,183.198225
Q310232-29,202.6453159
Q310232-3,568.063563
Q310232-30,259.0684021
Q310232-31,230.3777025
Q310232-32,243.4525777
Q310232-33,177.2457348
Q310232-34,183.1019434
Q310232-35,243.2706772
Q310232-36,261.6706006
Q310232-37,138.7141377
Q310232-38,120.3326596
Q310232-39,268.6924252
Q310232-4,360.8836281
Q310232-40,164.1015283
Q310232-41,231.6198097
Q310232-42,216.7870324
Q310232-43,356.6323081
Q310232-44,239.2360479
