shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
B460183,40.705522457,-73.9503971744,40001
B460183,40.7054579066,-73.9502846921,40002
B460183,40.7053645115,-73.9501152452,40003
B460183,40.7052271529,-73.9498376299,40004
B460183,40.7050183903,-73.9494699019,40005
B460183,40.7045651492,-73.9486659531,40006
B460183,40.7041932099,-73.9480000871,40007
B460183,40.7041932099,-73.9480000871,50001
B460183,40.7041201401,-73.947869222,50002
B460183,40.7036641364,-73.9470508705,50003
B460183,40.7032081353,-73.9462505633,50004
B460183,40.7029856238,-73.9458540159,50005
B460183,40.7027603628,-73.9454502602,50006
B460183,40.7025460869,-73.9450620066,50007
B460183,40.7025460869,-73.9450620066,60001
B460183,40.7023125796,-73.9446391483,60002
B460183,40.7021642374,-73.9443795989,60003
B460183,40.7019609433,-73.9440046872,60004
B460183,40.7018620441,-73.9438244429,60005
B460183,40.701518659,-73.9432332617,60006
B460183,40.701482122,-73.9431690967,60007
B460183,40.701482122,-73.9431690967,70001
B460183,40.7014225087,-73.9430638371,70002
B460183,40.7008895956,-73.9422023402,70003
B460183,40.7007247739,-73.9419319967,70004
B460183,40.7005080194,-73.9415509813,70005
B460183,40.7005080194,-73.9415509813,80001
B460183,40.7002797253,-73.9411497824,80002
B460183,40.6999363021,-73.9405117453,80003
B460183,40.699873126,-73.9404216407,80004
B460183,40.6995269634,-73.9398016458,80005
B460183,40.699441806,-73.9396682853,80006
B460183,40.6990351762,-73.9389004915,80007
B460183,40.6989005602,-73.9386698061,80008
B460183,40.6987112548,-73.9383118671,80009
B460183,40.6987112548,-73.9383118671,90001
B460183,40.6986642716,-73.9382228332,90002
B460183,40.6986148156,-73.9381291134,90003
B460183,40.6984032785,-73.9377758865,90004
B460183,40.6981862331,-73.9373902099,90005
B460183,40.6978290691,-73.9367594378,90006
B460183,40.6976147731,-73.9363881905,90007
B460183,40.6974059593,-73.9360061213,90008
B460183,40.6971586773,-73.9355519659,90009
B460183,40.6971504329,-73.9355339424,90010
B460183,40.6969855731,-73.9352239615,90011
B460183,40.6967874856,-73.9348869675,90012
B460183,40.6967874856,-73.9348869675,100001
B460183,40.6967355595,-73.9347986646,100002
B460183,40.6963564047,-73.9341354857,100003
B460183,40.6961833089,-73.9338291263,100004
B460183,40.6957903973,-73.9331190913,100005
B460183,40.6955749901,-73.9327453438,100006
B460183,40.6955749901,-73.9327453438,110001
B460183,40.6953562845,-73.9323658321,110002
B460183,40.6951144883,-73.9319297294,110003
B460183,40.6950265641,-73.9317747535,110004
B460183,40.6948529096,-73.9314626371,110005
B460183,40.6948529096,-73.9314626371,120001
B460183,40.6948479638,-73.9314539874,120002
B460183,40.6947601229,-73.9314396531,120003
B460183,40.6944801099,-73.9313606058,120004
B460183,40.6936922684,-73.9312027482,120005
B460183,40.6933419934,-73.9311306273,120006
B460183,40.6933419934,-73.9311306273,130001
B460183,40.6929593262,-73.9310520498,130002
B460183,40.6922263881,-73.9309085667,130003
B460183,40.6919060356,-73.9308443511,130004
B460183,40.6919060356,-73.9308443511,140001
B460183,40.6914934476,-73.9307614807,140002
B460183,40.690760509,-73.930618004,140003
B460183,40.6904439991,-73.9305541478,140004
B460183,40.6904439991,-73.9305541478,150001
B460183,40.6900303127,-73.9304709216,150002
B460183,40.6892973714,-73.9303238454,150003
B460183,40.6889580782,-73.9302574917,150004
B460183,40.6889580782,-73.9302574917,160001
B460183,40.6885644321,-73.9301803781,160002
B460183,40.6878314925,-73.9300369141,160003
B460183,40.6870985504,-73.9298898474,160004
B460183,40.6867946668,-73.9298274272,160005
B460183,40.6867946668,-73.9298274272,170001
B460183,40.6863656059,-73.9297391783,170002
B460183,40.6863079725,-73.9297500561,170003
B460183,40.6858852126,-73.929642331,170004
B460183,40.6857177533,-73.929595634,170005
B460183,40.6856326722,-73.9296065408,170006
B460183,40.6849052034,-73.9294342385,170007
B460183,40.6848420893,-73.9294595447,170008
B460183,40.6846663956,-73.9294128576,170009
B460183,40.684224422,-73.9293051576,170010
B460183,40.6841667952,-73.9293268522,170011
B460183,40.6839142369,-73.9292622195,170012
B460183,40.6838788241,-73.9292536037,170013
B460183,40.6838788241,-73.9292536037,180001
B460183,40.6834365767,-73.9291473486,180002
B460183,40.6833789477,-73.9291654376,180003
B460183,40.683197771,-73.9291295747,180004
B460183,40.6831593309,-73.9291079823,180005
B460183,40.6831225462,-73.9291000893,180006
B460183,40.6831225462,-73.9291000893,190001
B460183,40.6829616811,-73.9290649261,190002
B460183,40.6827585351,-73.9290110595,190003
B460183,40.6827036376,-73.9290075125,190004
B460183,40.682253447,-73.928928671,190005
B460183,40.6820969641,-73.9288783611,190006
B460183,40.6819679534,-73.9288676823,190007
B460183,40.6819130603,-73.9288713463,190008
B460183,40.681639639,-73.9288027738,190009
B460183,40.681639639,-73.9288027738,200001
B460183,40.681498536,-73.9287672305,200002
B460183,40.6813365702,-73.9287277437,200003
B460183,40.6812350138,-73.9287278523,200004
B460183,40.6810648204,-73.9286991908,200005
B460183,40.6809742208,-73.9286632335,200006
B460183,40.6805075501,-73.9285663871,200007
B460183,40.6802852061,-73.9285377823,200008
B460183,40.6801232671,-73.9285415612,200009
B460183,40.6798351113,-73.928613977,200010
B460183,40.6797473012,-73.9286501245,200011
B460183,40.6794866689,-73.9288450916,200012
B460183,40.679388193,-73.9289443433,200013
B460183,40.679388193,-73.9289443433,210001
B460183,40.6792754531,-73.9290580311,210002
B460183,40.678548552,-73.9298123091,210003
B460183,40.6783181254,-73.9300324733,210004
B460183,40.6781974083,-73.9301191264,210005
B460183,40.6780382621,-73.9302022141,210006
B460183,40.6777775529,-73.9302745918,210007
B460183,40.6775879006,-73.9302931768,210008
B460183,40.6775879006,-73.9302931768,220001
B460183,40.6774811355,-73.9303037436,220002
B460183,40.6774454557,-73.9303073861,220003
B460183,40.6773686065,-73.9303146768,220004
B460183,40.6773082238,-73.9303183451,220005
B460183,40.6765973682,-73.9303839811,220006
B460183,40.6760039825,-73.9304393988,220007
B460183,40.6760039825,-73.9304393988,230001
B460183,40.6758178977,-73.9304568975,230002
B460183,40.675038427,-73.9305298122,230003
B460183,40.6741464273,-73.9306136575,230004
B460183,40.6732571721,-73.9306974976,230005
B460183,40.6729396207,-73.9307284699,230006
B460183,40.6729396207,-73.9307284699,240001
B460183,40.6723624294,-73.9307849462,240002
B460183,40.6714731739,-73.9308687818,240003
B460183,40.6705811735,-73.930952618,240004
B460183,40.6702128461,-73.9309876057,240005
B460183,40.6702128461,-73.9309876057,250001
B460183,40.6697385767,-73.9310327961,250002
B460183,40.6690112514,-73.931098434,250003
B460183,40.6687971722,-73.9311202837,250004
B460183,40.6685858357,-73.9311385257,250005
B460183,40.6682658135,-73.9311691358,250006
B460183,40.6682658135,-73.9311691358,260001
B460183,40.6678255773,-73.9312114047,260002
B460183,40.6670131725,-73.9312915451,260003
B460183,40.6662089975,-73.9313644659,260004
B460183,40.6661266716,-73.9313933875,260005
B460183,40.6658028019,-73.9314160691,260006
B460183,40.6658028019,-73.9314160691,270001
B460183,40.6652346574,-73.9314555826,270002
B460183,40.6643426559,-73.9315394031,270003
B460183,40.6637080976,-73.9315955634,270004
B460183,40.6637080976,-73.9315955634,280001
B460183,40.6635576918,-73.9316086938,280002
B460183,40.6633051684,-73.9316017438,280003
B460183,40.6632118419,-73.9315946305,280004
B460183,40.6628467683,-73.9315632859,280005
B460183,40.6628467683,-73.9315632859,290001
B460183,40.6627534413,-73.9315554519,290002
B460183,40.6620507344,-73.9314804806,290003
B460183,40.6613315588,-73.9314055279,290004
B460183,40.6610688673,-73.9313776841,290005
B460183,40.6610688673,-73.9313776841,300001
B460183,40.6605931675,-73.9313269922,300002
B460183,40.6582956455,-73.9310842724,300003
B460183,40.6580549135,-73.9310589314,300004
B460183,40.6580549135,-73.9310589314,310001
B460183,40.656610246,-73.9309058084,310002
B460183,40.655336586,-73.9307665703,310003
B460183,40.6550082895,-73.9307312313,310004
B460183,40.6550082895,-73.9307312313,320001
B460183,40.6538049016,-73.9306023782,320002
B460183,40.6534628804,-73.9305659739,320003
B460183,40.6534628804,-73.9305659739,330001
B460183,40.6517324609,-73.9303810961,330002
B460183,40.6513794596,-73.9303432639,330003
B460183,40.6513794596,-73.9303432639,340001
B460183,40.6501074464,-73.930206208,340002
B460183,40.6497931487,-73.9301723014,340003
B460183,40.6497931487,-73.9301723014,350001
B460183,40.648180486,-73.9299992124,350002
B460183,40.6478030546,-73.9299592478,350003
B460183,40.6478030546,-73.9299592478,360001
B460183,40.6463194062,-73.92980297,360002
B460183,40.6460298128,-73.9297715636,360003
B460183,40.6460298128,-73.9297715636,370001
B460183,40.6444336182,-73.9295995577,370002
B460183,40.6441050464,-73.9295642305,370003
B460183,40.6441050464,-73.9295642305,380001
B460183,40.6421333412,-73.9293533557,380002
B460183,40.641725715,-73.9293105477,380003
B460183,40.641725715,-73.9293105477,390001
B460183,40.6398986703,-73.9291182708,390002
B460183,40.6398986703,-73.9291182708,400001
B460183,40.6397946363,-73.9291072114,400002
B460183,40.637455928,-73.9288574814,400003
B460183,40.6371937838,-73.9288292968,400004
B460183,40.6371937838,-73.9288292968,410001
B460183,40.6368602705,-73.9287932618,410002
B460183,40.6366983173,-73.9287754195,410003
B460183,40.6351885873,-73.9286148984,410004
B460183,40.6348438195,-73.9285777968,410005
B460183,40.6348438195,-73.9285777968,420001
B460183,40.6343266678,-73.9285221451,420002
B460183,40.6341290301,-73.9285007395,420003
B460183,40.6339451186,-73.9284829221,420004
B460183,40.632847132,-73.9283652058,420005
B460183,40.6325322844,-73.9283316775,420006
B460183,40.6325322844,-73.9283316775,430001
B460183,40.6305056755,-73.9281155308,430002
B460183,40.630089813,-73.9280713056,430003
B460183,40.630089813,-73.9280713056,440001
B460183,40.6281669627,-73.9278658702,440002
B460183,40.6277892552,-73.92782593,440003
B460183,40.6277892552,-73.92782593,450001
B460183,40.626330305,-73.9276718812,450002
B460183,40.626330305,-73.9276718812,460001
B460183,40.6262098009,-73.9276590429,460002
B460183,40.6258227569,-73.9276126307,460003
B460183,40.6235609004,-73.9273701263,460004
B460183,40.6231897793,-73.9273291038,460005
B460183,40.6231897793,-73.9273291038,470001
B460183,40.6231079791,-73.9273201871,470002
B460183,40.6213566878,-73.9271347798,470003
B460183,40.6210503488,-73.9271019742,470004
B460183,40.6210503488,-73.9271019742,480001
B460183,40.6189493464,-73.9268780589,480002
B460183,40.6185828923,-73.9268388378,480003
B460183,40.6185828923,-73.9268388378,490001
B460183,40.6167311324,-73.9266413195,490002
B460183,40.6167311324,-73.9266413195,500001
B460183,40.616610628,-73.926628485,500002
B460183,40.6145873061,-73.9264120777,500003
B460183,40.6145873061,-73.9264120777,510001
B460183,40.6144777815,-73.9264003124,510002
B460183,40.6135225286,-73.9262969142,510003
B460183,40.6134399105,-73.9262970054,510004
B460183,40.6134399105,-73.9262970054,520001
B460183,40.613363331,-73.9262970899,520002
B460183,40.6131931518,-73.9262936761,520003
B460183,40.613009228,-73.9262578617,520004
B460183,40.6128691791,-73.9261571677,520005
B460183,40.6113886458,-73.9244768306,520006
B460183,40.6113076141,-73.9243850801,520007
B460183,40.6113076141,-73.9243850801,530001
B460183,40.6097899746,-73.9226670481,530002
B460183,40.6096883398,-73.9225519157,530003
B460183,40.6081253799,-73.9208286184,530004
B460183,40.6082761793,-73.9205907412,530005
B460183,40.6085838216,-73.9209181125,530006
B460183,40.6091029868,-73.9215013064,530007
B460184,40.7093939401,-73.9595191645,10001
B460184,40.7093617947,-73.9594290103,10002
B460184,40.7093096201,-73.95936051,10003
B460184,40.7092574672,-73.9593533279,10004
B460184,40.7091833728,-73.9593930494,10005
B460184,40.7091230008,-73.9594291556,10006
B460184,40.7090598841,-73.9594652634,10007
B460184,40.7089912639,-73.9594616982,10008
B460184,40.7089665509,-73.9594328578,10009
B460184,40.7089033578,-73.9592525499,10010
B460184,40.7084252846,-73.9579038611,10011
B460184,40.7082683958,-73.9574603124,10012
B460184,40.7082683958,-73.9574603124,20001
B460184,40.7082302037,-73.9573521301,20002
B460184,40.7081779971,-73.9572006742,20003
B460184,40.7080103888,-73.9567246738,20004
B460184,40.7077466076,-73.9559746173,20005
B460184,40.7075927348,-73.9555418962,20006
B460184,40.7071200857,-73.954138433,20007
B460184,40.7071200857,-73.954138433,30001
B460184,40.7070788657,-73.9540165505,30002
B460184,40.706979949,-73.9537533207,30003
B460184,40.7067161292,-73.952956399,30004
B460184,40.7065594973,-73.9525164799,30005
B460184,40.7064880441,-73.952300123,30006
B460184,40.7063588784,-73.9519106822,30007
B460184,40.7063368932,-73.9518457759,30008
B460184,40.705913878,-73.9510814472,30009
B460184,40.7058424606,-73.950955263,30010
B460184,40.705522457,-73.9503971744,30011
B460184,40.705522457,-73.9503971744,40001
B460184,40.7054579066,-73.9502846921,40002
B460184,40.7053645115,-73.9501152452,40003
B460184,40.7052271529,-73.9498376299,40004
B460184,40.7050183903,-73.9494699019,40005
B460184,40.7045651492,-73.9486659531,40006
B460184,40.7041932099,-73.9480000871,40007
B460184,40.7041932099,-73.9480000871,50001
B460184,40.7041201401,-73.947869222,50002
B460184,40.7036641364,-73.9470508705,50003
B460184,40.7032081353,-73.9462505633,50004
B460184,40.7029856238,-73.9458540159,50005
B460184,40.7027603628,-73.9454502602,50006
B460184,40.7025460869,-73.9450620066,50007
B460184,40.7025460869,-73.9450620066,60001
B460184,40.7023125796,-73.9446391483,60002
B460184,40.7021642374,-73.9443795989,60003
B460184,40.7019609433,-73.9440046872,60004
B460184,40.7018620441,-73.9438244429,60005
B460184,40.701518659,-73.9432332617,60006
B460184,40.701482122,-73.9431690967,60007
B460184,40.701482122,-73.9431690967,70001
B460184,40.7014225087,-73.9430638371,70002
B460184,40.7008895956,-73.9422023402,70003
B460184,40.7007247739,-73.9419319967,70004
B460184,40.7005080194,-73.9415509813,70005
B460184,40.7005080194,-73.9415509813,80001
B460184,40.7002797253,-73.9411497824,80002
B460184,40.6999363021,-73.9405117453,80003
B460184,40.699873126,-73.9404216407,80004
B460184,40.6995269634,-73.9398016458,80005
B460184,40.699441806,-73.9396682853,80006
B460184,40.6990351762,-73.9389004915,80007
B460184,40.6989005602,-73.9386698061,80008
B460184,40.6987112548,-73.9383118671,80009
B460184,40.6987112548,-73.9383118671,90001
B460184,40.6986642716,-73.9382228332,90002
B460184,40.6986148156,-73.9381291134,90003
B460184,40.6984032785,-73.9377758865,90004
B460184,40.6981862331,-73.9373902099,90005
B460184,40.6978290691,-73.9367594378,90006
B460184,40.6976147731,-73.9363881905,90007
B460184,40.6974059593,-73.9360061213,90008
B460184,40.6971586773,-73.9355519659,90009
B460184,40.6971504329,-73.9355339424,90010
B460184,40.6969855731,-73.9352239615,90011
B460184,40.6967874856,-73.9348869675,90012
B460184,40.6967874856,-73.9348869675,100001
B460184,40.6967355595,-73.9347986646,100002
B460184,40.6963564047,-73.9341354857,100003
B460184,40.6961833089,-73.9338291263,100004
B460184,40.6957903973,-73.9331190913,100005
B460184,40.6955749901,-73.9327453438,100006
B460184,40.6955749901,-73.9327453438,110001
B460184,40.6953562845,-73.9323658321,110002
B460184,40.6951144883,-73.9319297294,110003
B460184,40.6950265641,-73.9317747535,110004
B460184,40.6948529096,-73.9314626371,110005
B460184,40.6948529096,-73.9314626371,120001
B460184,40.6948479638,-73.9314539874,120002
B460184,40.6947601229,-73.9314396531,120003
B460184,40.6944801099,-73.9313606058,120004
B460184,40.6936922684,-73.9312027482,120005
B460184,40.6933419934,-73.9311306273,120006
B460184,40.6933419934,-73.9311306273,130001
B460184,40.6929593262,-73.9310520498,130002
B460184,40.6922263881,-73.9309085667,130003
B460184,40.6914934476,-73.9307614807,130004
B460184,40.690760509,-73.930618004,130005
B460184,40.6900303127,-73.9304709216,130006
B460184,40.6892973714,-73.9303238454,130007
B460184,40.6889580782,-73.9302574917,130008
B460184,40.6889580782,-73.9302574917,140001
B460184,40.6885644321,-73.9301803781,140002
B460184,40.6878314925,-73.9300369141,140003
B460184,40.6870985504,-73.9298898474,140004
B460184,40.6863656059,-73.9297391783,140005
