route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
Q58,FP_C4-Saturday,FP_C4-Saturday-053000_Q58_228,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-053600_Q58_216,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-054200_Q58_211,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-054800_Q58_229,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-055400_Q58_217,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-055900_Q54_103,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-056400_Q58_230,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-056900_Q58_212,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-057400_Q58_219,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-057900_Q58_221,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-058400_Q58_231,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-058900_Q58_203,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-059400_Q58_205,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-059900_Q58_207,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-061100_Q58_233,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-061700_Q58_225,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-062300_Q58_218,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-062900_Q58_209,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-063400_Q58_227,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-064000_Q58_220,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-064500_Q58_222,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-065100_Q58_235,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-066200_Q58_228,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-060500_Q58_223,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-066700_Q58_206,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-067300_Q58_224,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-067900_Q58_211,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-068500_Q58_229,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-069100_Q58_226,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-069700_Q58_230,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-070300_Q54_108,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-070900_Q58_212,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-071500_Q58_236,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-072100_Q58_214,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-072700_Q58_237,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-065600_Q58_210,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-073300_Q58_216,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-073900_Q58_238,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-074500_Q58_239,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-075100_Q58_217,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-075700_Q58_233,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-076300_Q58_240,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-076900_Q58_218,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-077500_Q58_232,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-078100_Q58_220,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-078700_Q58_231,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-079300_Q58_235,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-010400_Q58_201,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-016200_Q58_202,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-028200_Q54_104,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-032200_Q58_204,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-034700_Q58_205,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-036000_Q58_207,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-037200_Q58_208,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-038200_Q58_209,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-039200_Q58_210,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-040200_Q54_104,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-041000_Q58_202,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-041700_Q58_211,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-042500_Q58_212,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-043200_Q58_213,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-044000_Q54_109,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-044700_Q58_204,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-045400_Q58_214,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-046100_Q58_215,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-046800_Q58_205,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-047500_Q58_216,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-050800_Q58_221,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-048200_Q58_207,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-048900_Q58_217,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-049600_Q58_218,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-050200_Q58_208,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-051400_Q58_219,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-052000_Q58_203,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-052600_Q58_222,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-053200_Q58_223,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-053800_Q58_202,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-054400_Q58_224,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-055000_Q58_225,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-055600_Q58_213,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-056200_Q58_209,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-056800_Q58_227,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-057400_Q58_226,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-058000_Q58_214,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-058600_Q58_210,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-059200_Q58_228,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-059800_Q58_206,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-060400_Q58_216,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-061000_Q58_211,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-061600_Q58_229,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-062200_Q58_217,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-062800_Q58_230,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-063400_Q54_103,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-064000_Q58_219,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-064600_Q58_212,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-065200_Q58_231,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-065800_Q58_221,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-066400_Q58_205,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-067000_Q58_203,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-067600_Q58_207,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-068200_Q58_223,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-068800_Q58_225,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-069400_Q58_233,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-070000_Q58_209,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-070600_Q58_218,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-071200_Q58_220,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-071800_Q58_227,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-072400_Q58_222,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-073000_Q58_235,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-073600_Q58_210,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-074200_Q58_228,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-074800_Q58_224,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-075400_Q58_206,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-076000_Q58_229,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-076600_Q58_211,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-077200_Q58_230,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-077800_Q58_226,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-078400_Q58_212,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-079000_Q54_108,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-079600_Q58_214,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-080200_Q58_236,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-080900_Q58_216,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-081500_Q58_237,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-082000_Q58_238,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-082700_Q58_239,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-083200_Q58_233,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-083800_Q58_217,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-084400_Q58_218,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-085000_Q58_240,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-085600_Q58_220,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-086200_Q58_232,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-086800_Q58_235,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-087400_Q58_231,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-088000_Q58_215,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-088600_Q58_222,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-089200_Q58_225,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-089800_Q58_242,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-090400_Q58_221,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-090900_Q58_224,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-091600_B7_6,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-092100_Q58_243,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-092700_Q58_226,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-093200_Q58_227,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-093800_Q58_245,RIDGEWOOD TERM,1,Q580097
Q58,FP_C4-Saturday,FP_C4-Saturday-094300_Q58_244,LTD RIDGEWOOD TERM,1,Q580098
Q58,FP_C4-Saturday,FP_C4-Saturday-079800_Q58_222,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-080400_Q58_215,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-080900_Q58_242,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-081500_Q58_225,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-082000_Q58_224,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-082600_Q58_221,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-083100_Q58_243,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-083700_B7_6,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-084200_Q58_227,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-084800_Q58_226,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-085300_Q58_244,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-085900_Q58_245,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-086400_Q58_247,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-087000_Q58_236,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-087500_Q54_120,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-088000_Q58_234,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-088500_Q58_248,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-105300_B7_11,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-089000_Q58_229,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-089600_Q58_239,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-090100_Q58_249,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-090700_Q54_122,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-091200_Q58_250,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-091800_Q58_240,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-092300_Q54_123,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-092900_Q58_232,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-093400_Q58_251,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-094000_Q58_237,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-094600_Q58_231,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-104700_Q58_258,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-095200_Q58_238,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-095800_Q58_253,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-096500_Q58_242,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-097200_Q58_241,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-097900_Q58_233,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-098600_Q54_125,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-099300_Q58_243,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-099900_Q58_235,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-100500_Q58_254,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-104100_Q58_248,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-101100_Q58_244,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-101700_Q58_245,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-102300_Q58_247,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-102900_Q58_255,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-103500_Q58_234,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-105900_Q58_249,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-106500_Q58_250,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-107100_B7_5,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-107800_Q58_236,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-108500_Q58_251,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-109200_Q58_259,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-109900_Q58_237,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-110600_Q58_238,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-111300_Q58_253,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-112000_Q58_239,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-112700_Q58_241,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-113400_Q58_240,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-114100_Q54_127,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-114800_Q58_246,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-115500_Q58_254,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-116200_Q58_242,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-116900_Q54_115,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-117600_Q58_255,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-118300_Q58_243,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-119000_Q58_258,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-119700_Q54_119,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-120400_Q54_118,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-121100_Q58_244,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-121800_Q58_252,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-122500_Q58_257,LTD FLUSHING MAIN ST,0,Q580100
Q58,FP_C4-Saturday,FP_C4-Saturday-123400_Q58_259,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-124400_Q58_248,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-128400_Q58_246,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-125400_Q58_256,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-126400_Q58_249,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-127400_Q58_250,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-129400_B7_7,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-130400_Q58_253,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-131600_B7_9,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-132800_B7_8,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-134000_Q58_254,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-135200_Q58_257,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-143000_B7_9,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-136400_Q54_124,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-137600_Q58_256,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-140000_Q58_252,FLUSHING MAIN ST,0,Q580101
Q58,FP_C4-Saturday,FP_C4-Saturday-146000_Q58_257,FLUSHING MAIN ST,0,Q580101
