shape_id,segment_id,meters_accumulated
B200051,35,7210.33
B200051,36,7302.05
B200051,37,7526.64
B200051,38,7686.33
B200051,39,7848.82
B200051,40,8002.3
B200051,41,8087.28
B200051,42,8285.91
B200051,43,8493.93
B200051,44,8686.8
B200051,45,8891.84
B200051,46,9094.89
B200051,47,9317.2
B200051,48,9531.37
B200051,49,9807.11
B200051,50,9933.58
B200051,51,10118.29
B200051,52,10366.14
B200051,53,10556.44
B200051,54,10746.88
B200051,55,10905.76
B200051,56,11058.19
B200051,57,11210.59
B200051,58,11597.73
B200051,59,11678.5
B200052,1,199.8
B200052,2,534.18
B200052,3,649.08
B200052,4,740.95
B200052,5,855.74
B200052,6,1026.2
B200052,7,1183.52
B200052,8,1357.3
B200052,9,1670.03
B200052,10,1908.25
B200052,11,2023.25
B200052,12,2500.54
B200052,13,2689.1
B200052,14,2825.73
B200052,15,3115.81
B200052,16,3301.08
B200052,17,3658.48
B200052,18,3816.91
B200052,19,4002.78
B200052,20,4133.71
B200052,21,4383.14
B200052,22,4631.09
B200052,23,4740.02
B200052,24,4980.06
B200052,25,5133.99
B200052,26,5308.48
B200052,27,5483.31
B200052,28,5623.41
B200052,29,5775.51
B200052,30,6009.97
B200052,31,6150.43
B200052,32,6584.23
B200052,33,6728.52
B200052,34,7091.83
B200054,1,427.69
B200054,2,621.11
B200054,3,870.24
B200054,4,1270.54
B200054,5,1411.99
B200054,6,1552.62
B200054,7,1726.24
B200054,8,1897.13
B200054,9,2094.32
B200054,10,2249.26
B200054,11,2409.69
B200054,12,2654.35
B200054,13,2854.1
B200054,14,3037.11
B200054,15,3243.45
B200054,16,3401.56
B200054,17,3654.98
B200054,18,3869.22
B200054,19,4027.57
B200054,20,4180.89
B200054,21,4364.09
B200054,22,4510.71
B200054,23,4872.68
B200054,24,5112.18
B200054,25,5344.37
B200054,26,5611.01
B200054,27,5792
B200054,28,5947.79
B200054,29,6415.91
B200054,30,6429.61
B200054,31,6609.4
B200054,32,6877.82
B200058,1,171.88
B200058,2,528.71
B200058,3,790.9
B200058,4,904.34
B200058,5,1106.91
B200058,6,1348.81
B200058,7,1529.35
B200058,8,1714.79
B200058,9,1827.42
B200058,10,2111.84
B200058,11,2263.82
B200058,12,2479.7
B200058,13,2777.72
B200058,14,2982.92
B200058,15,3191.45
B200058,16,3391.79
B200058,17,3602.15
B200058,18,3747.03
B200058,19,3963.4
B200058,20,4108.62
B200058,21,4254.51
B200058,22,4519.2
B200058,23,4866.24
B200058,24,5293.93
B200058,25,5487.35
B200058,26,5736.48
B200058,27,6136.78
B200058,28,6278.23
B200058,29,6418.86
B200058,30,6592.48
B200058,31,6763.37
B200058,32,6960.56
B200058,33,7115.5
B200058,34,7275.93
B200058,35,7520.59
B200058,36,7720.34
B200058,37,7903.35
B200058,38,8109.69
B200058,39,8267.8
B200058,40,8521.22
B200058,41,8735.46
B200058,42,8893.81
B200058,43,9047.13
B200058,44,9230.33
B200058,45,9376.95
B200058,46,9738.92
B200058,47,9978.42
B200058,48,10210.61
B200058,49,10477.25
B200058,50,10658.24
B200058,51,10814.03
B200058,52,11282.15
B200058,53,11295.85
B200058,54,11475.64
B200058,55,11744.06
B200059,1,262.19
B200059,2,375.63
B200059,3,578.2
B200059,4,820.1
B200059,5,1000.64
B200059,6,1186.08
B200059,7,1298.71
B200059,8,1583.13
B200059,9,1735.11
B200059,10,1950.99
B200059,11,2249.01
B200059,12,2454.21
B200059,13,2662.74
B200059,14,2863.08
B200059,15,3073.44
B200059,16,3218.32
B200059,17,3434.69
B200059,18,3579.91
B200059,19,3725.8
B200059,20,3990.49
B200059,21,4337.53
B200059,22,4765.22
B200059,23,4958.64
B200059,24,5207.77
B200059,25,5608.07
B200059,26,5749.52
B200059,27,5890.15
B200059,28,6063.77
B200059,29,6234.66
B200059,30,6431.85
B200059,31,6586.79
B200059,32,6747.22
B200059,33,6991.88
B200059,34,7191.63
B200059,35,7374.64
B200059,36,7580.98
B200059,37,7739.09
B200059,38,7992.51
B200059,39,8206.75
B200059,40,8365.1
B200059,41,8518.42
B200059,42,8701.62
B200059,43,8848.24
B200059,44,9210.21
B200059,45,9449.71
B200059,46,9681.9
B200059,47,9948.54
B200059,48,10129.53
B200059,49,10285.32
B200059,50,10753.44
B200059,51,10767.14
B200059,52,10946.93
B200059,53,11215.35
B20044,1,253.87
B20044,2,417.82
B20044,3,598.08
B20044,4,849.95
B20044,5,1007.71
B20044,6,1171.76
B20044,7,1413.25
B20044,8,1555.62
B20044,9,1743.46
B20044,10,1902.18
B20044,11,2072.52
B20044,12,2231.31
B20044,13,2389
B20044,14,2469.71
B20044,15,2707.57
B20044,16,2944.35
B20044,17,3189.1
B20044,18,3349.13
B20044,19,3501.44
B20044,20,3768.26
B20044,21,4420.02
B20045,1,287.99
B20045,2,581.16
B20045,3,773.32
B20045,4,932.59
B20045,5,1088.56
B20045,6,1328.98
B20045,7,1565.88
B20045,8,1731.62
B20045,9,1890.09
B20045,10,2049.89
B20045,11,2219.52
B20045,12,2378.33
B20045,13,2563.34
B20045,14,2729.61
B20045,15,2969.17
B20045,16,3211.54
B20045,17,3373.95
B20045,18,3804.84
B20045,19,4002.06
B240077,1,166.31
B240077,2,279.46
B240077,3,591.11
B240077,4,788.96
B240077,5,900.85
B240077,6,1015.39
B240077,7,1299.19
B240077,8,1472.82
B240077,9,1735.4
B240077,10,1959.17
B240084,1,228.29
B240084,2,410.88
B240084,3,569.49
B240084,4,756.68
B240084,5,957.87
B240084,6,1188.41
B240084,7,1329.53
B240084,8,1524.13
B240084,9,1750.93
B240084,10,2252.07
B240084,11,2448.23
B240084,12,2639.04
B240084,13,2840.22
B240084,14,3076.54
B240084,15,3281.4
B240084,16,5274.03
B240084,17,5431.14
B240084,18,5771.63
B240084,19,5973.88
B240084,20,6131.97
B240084,21,6389.55
B240084,22,6583.71
B240084,23,6867.4
B240084,24,7121.55
B240084,25,7273.34
B240084,26,7478.23
B240084,27,7623.85
B240084,28,7799.67
B240084,29,8011.85
B240084,30,8212.03
B240084,31,8353.19
B240084,32,8611.01
B240084,33,9117.24
B240084,34,9283.55
B240084,35,9396.7
B240084,36,9708.35
B240084,37,9906.2
B240084,38,10018.09
B240084,39,10132.63
B240084,40,10416.43
B240084,41,10590.06
B240084,42,10852.64
B240084,43,11076.41
B240085,1,117.55
B240085,2,234.65
B240085,3,518.57
B240085,4,735.89
B240085,5,951.41
B240085,6,1528.05
B240085,7,1779.86
B240085,8,1982.41
B240085,9,2087.06
B240085,10,2293.64
B240085,11,2397.27
B240085,12,2647.96
B240085,13,2786.62
B240085,14,3058.18
B240085,15,3307.69
B240085,16,3447.74
B240085,17,3752.44
B240085,18,3958.99
B240085,19,4166.15
B240085,20,4363.27
B240085,21,4618.83
B240085,22,6708.79
B240085,23,6951.48
B240085,24,7204.23
B240085,25,7462.62
B240085,26,7686.24
B240085,27,7918.07
B240085,28,8201.46
B240085,29,8478.27
B240085,30,8575.65
B240085,31,8807.3
B240085,32,9054.43
B240085,33,9413.89
B240085,34,9576.55
B240085,35,9744.26
B240085,36,9947.84
B250057,1,363.31
B250057,2,582.66
B250057,3,678.52
B250057,4,995.86
B250057,5,1229.56
B250057,6,1463.27
B250057,7,1699.84
B250057,8,1857.95
B250057,9,2088.09
B250057,10,2549.62
B250057,11,2736.04
B250057,12,3044.02
B250057,13,3263.97
B250057,14,3526.36
B250057,15,3695.64
B250057,16,4048.38
B250057,17,4303.24
B250057,18,4605.13
B250057,19,4918.44
B250057,20,5057.86
B250057,21,5319.46
B250057,22,5613.98
B250057,23,5892.86
B250057,24,6092.25
B250057,25,6316.82
B250057,26,6559.51
B250057,27,6716.9
B250057,28,7016.73
B250057,29,7267
B250057,30,7472.74
B250057,31,7683.41
B250057,32,8005.09
B250057,33,8139.1
B250057,34,8289.95
B250057,35,8485.48
B250057,36,8751.56
B250057,37,8992.41
B250057,38,9292.36
B250058,1,217.38
B250058,2,573.21
B250058,3,700.93
B250058,4,859.52
B250058,5,1043.03
B250058,6,1181.77
B250058,7,1364.87
B250058,8,1496.49
B250058,9,2009.14
B250058,10,2208.16
B250058,11,2397.74
B250058,12,2631.53
B250058,13,2805.43
B250058,14,3095.63
B250058,15,3244.12
B250058,16,3498.33
B250058,17,3806.62
B250058,18,4015.12
B250058,19,4196.9
B250058,20,4393.8
B250058,21,4484.83
B250058,22,4673.1
B250058,23,4937.94
B250058,24,5187.49
B250058,25,5403.17
B250058,26,5712.11
B250058,27,6008.19
B250058,28,6135.39
B250058,29,6371.59
B250058,30,6694.27
B250058,31,6958.27
B250058,32,7124.42
B250058,33,7451.65
B250058,34,7835.48
B250058,35,8077.8
B250058,36,8305.7
B250058,37,8531.86
B250058,38,8765.08
B250058,39,9000.92
B250058,40,9184.94
B250058,41,9578.55
B250058,42,9906
B260122,1,267.83
B260122,2,552.23
B260122,3,789.39
B260122,4,950.5
B260122,5,1243.61
B260122,6,1468.47
B260122,7,1672.03
B260122,8,1873.66
B260122,9,2076.28
B260122,10,2292.17
B260122,11,2434.61
B260122,12,2692.57
B260122,13,2921.32
B260122,14,3152.83
B260122,15,3433.36
B260122,16,3684.87
B260122,17,3933.44
B260122,18,4181.3
B260122,19,4431.91
B260122,20,4675.14
B260122,21,4920.81
B260122,22,5114.65
B260122,23,5390.04
B260122,24,5705.09
B260122,25,5982.27
B260122,26,6135.18
B260122,27,6397.83
B260122,28,6687.84
B260122,29,6982.36
B260122,30,7261.24
B260122,31,7460.63
B260122,32,7685.2
B260122,33,7927.89
B260122,34,8085.28
B260122,35,8385.11
B260122,36,8635.38
B260122,37,8841.12
B260122,38,9051.79
B260122,39,9373.47
B260122,40,9507.48
B260122,41,9671.13
B260124,1,272.99
B260124,2,398.97
B260124,3,774.88
B260124,4,1044.67
B260124,5,1278.46
B260124,6,1452.36
B260124,7,1742.56
B260124,8,1891.05
B260124,9,2145.26
B260124,10,2453.55
B260124,11,2662.05
B260124,12,2843.83
B260124,13,3040.73
B260124,14,3131.76
B260124,15,3320.03
B260124,16,3721.38
B260124,17,3904.79
B260124,18,4127.87
B260124,19,4398.98
B260124,20,4702.67
B260124,21,4974.67
B260124,22,5221.88
B260124,23,5463.24
B260124,24,5709.25
B260124,25,5953.47
B260124,26,6204.7
B260124,27,6457.8
B260124,28,6702.3
B260124,29,6984.63
B260124,30,7211.92
B260124,31,7447.1
B260124,32,7585.44
B260124,33,7854.18
B260124,34,8059.46
B260124,35,8264.86
B260124,36,8477.7
B260124,37,8672.67
B260124,38,8892.38
B260124,39,9064.06
B260124,40,9200.29
B260124,41,9353.44
B260124,42,9479.53
B260124,43,9701.72
B30041,1,110.74
B30041,2,405.31
B30041,3,736.92
B30041,4,977.12
B30041,5,1142.46
B30041,6,1301.27
B30041,7,1439.42
B30041,8,1632.07
B30041,9,1745.94
B30041,10,1947.44
B30041,11,2184.73
B30041,12,2349.74
B30041,13,2511.07
B30041,14,2956.2
B30041,15,3088.48
B30041,16,3291.52
B30041,17,3453.99
B30041,18,3655.15
B30041,19,3941.41
B30041,20,4104.28
B30041,21,4263.69
B30041,22,4515.5
B30041,23,4688.47
B30041,24,4862.4
B30042,1,110.74
B30042,2,405.31
B30042,3,736.92
B30042,4,977.12
B30042,5,1142.46
B30042,6,1301.27
B30042,7,1439.42
B30042,8,1632.07
B30042,9,1745.94
B30042,10,1947.44
B30042,11,2184.73
B30042,12,2349.74
B30042,13,2511.07
B30042,14,2956.2
B30042,15,3088.48
B30042,16,3291.52
B30042,17,3453.99
B30042,18,3655.15
B30042,19,3941.41
B30042,20,4104.28
B30042,21,4263.69
B30042,22,4515.5
B30042,23,4688.47
B30042,24,4862.4
B30042,25,4970.91
B30042,26,5093.95
B30042,27,5310.41
B30042,28,5502.66
B30042,29,5644.64
B30042,30,5820.22
B30042,31,6071.67
B30042,32,6180.64
B30042,33,6191.33
B30042,34,6484.55
B30042,35,6653.91
B30042,36,6861.35
B30042,37,7062.75
B30042,38,7222.71
B30042,39,7392.64
B30042,40,7884.79
B30042,41,8085.47
B30042,42,8390.15
B30042,43,8561.08
B30043,1,211.75
B30043,2,487.16
B30043,3,733.75
B30043,4,843.89
B30043,5,1047.36
B30043,6,1335.89
B30043,7,1458.08
B30043,8,1614.14
B30043,9,1731.62
B30043,10,1947.52
B30043,11,2174
B30043,12,2455.57
B30043,13,2691.81
B30043,14,2820.43
B30043,15,3097.99
B30043,16,3288.79
B30043,17,3504.69
B30043,18,3727.82
B30043,19,3908.97
B30043,20,4124.93
B30043,21,4339.19
B30043,22,4502.87
B30043,23,4741.77
B30043,24,4866.48
B30043,25,5072.01
B30043,26,5228.38
B30043,27,5348.35
B30043,28,5468.65
B30043,29,5683.42
B30043,30,6046.62
B30043,31,6243.9
B30043,32,6369.57
B30043,33,6487.82
B30043,34,6686.36
B30043,35,6812.52
B30043,36,6941.68
B30043,37,7095.97
B30043,38,7301.61
B30043,39,7463.64
B30043,40,7622.21
B30043,41,7829.64
B30043,42,8033.29
B30043,43,8146.88
B30043,44,8445.07
B30043,45,8585.15
B310036,1,128.11
B310036,2,290.86
B310036,3,468.54
B310036,4,607.6
B310036,5,695.39
B310036,6,882.52
B310036,7,1071.72
B310036,8,1161.91
B310036,9,1413.78
B310036,10,1658.75
B310036,11,1895.86
B310036,12,2184.8
B310036,13,2370.15
B310036,14,2608.99
B310036,15,2845.1
B310036,16,3125.54
B310036,17,3291.81
B310036,18,3531.37
B310036,19,3773.74
B310036,20,3936.15
B310036,21,4367.04
B310036,22,4561.49
B310037,1,276.77
B310037,2,440.72
B310037,3,620.98
B310037,4,872.85
B310037,5,1030.61
B310037,6,1194.66
B310037,7,1436.15
B310037,8,1578.52
B310037,9,1840.23
B310037,10,1947.02
B310037,11,2155.85
B310037,12,2488.86
B310037,13,2662.44
B310037,14,2905.34
B310037,15,3265.65
B310037,16,3450.36
B310037,17,3543.6
B310037,18,3683.74
B310037,19,3871.75
B310037,20,3969.62
B310037,21,4097.72
B310037,22,4274.48
B310037,23,4437.53
B310037,24,4561.43
B320022,1,351.02
B320022,2,571.94
B320022,3,694.78
B320022,4,869.35
B320022,5,1105.39
B320022,6,1293.59
B320022,7,1555.82
B320022,8,1837.25
B320022,9,2115.24
B320022,10,2354.66
B320022,11,2724.45
B320022,12,2979.42
B320022,13,3135.22
B320022,14,3377.85
B320022,15,3815.06
B320022,16,4089.14
B320022,17,4528.58
B320022,18,5126.51
B320022,19,5416.24
B320022,20,5576.79
B320022,21,5894.34
B320024,1,171.83
B320024,2,349.08
B320024,3,685.45
B320024,4,1649.67
B320024,5,1912.73
B320024,6,2205.59
B320024,7,2394.18
B320024,8,2640.28
B320024,9,2803.88
B320024,10,3128.19
B320024,11,3582.35
B320024,12,3823.44
B320024,13,4062.16
B320024,14,4376.69
B320024,15,4516.74
B320024,16,4747.93
B320024,17,4934.99
B320024,18,5149.89
B320024,19,5374.93
B320024,20,5723.2
B320024,21,5791.51
B350125,1,243.81
B350125,2,420.48
B350125,3,543.56
B350125,4,826.87
B350125,5,1111.09
B350125,6,1277.54
B350125,7,1571.85
B350125,8,1816.14
B350125,9,1926.73
B350125,10,2482.01
B350125,11,2802.23
B350125,12,3011.35
B350125,13,3200.11
B350125,14,3459.31
B350125,15,3706.07
B350125,16,3861
B350125,17,4017.8
B350125,18,4183.07
B350125,19,4346.9
B350125,20,4506.34
B350125,21,4627.56
B350125,22,4785.77
B350125,23,5004.99
B350125,24,5175.48
B350125,25,5335.68
B350125,26,5497.48
B350125,27,5743.93
B350125,28,5938.59
B350125,29,6062.94
B350125,30,6241.4
B350125,31,6335.59
B350125,32,6558.4
B350125,33,6821.61
B350125,34,6888.72
B350125,35,7047.36
B350125,36,7203.78
B350125,37,7323.42
B350125,38,7496.4
B350125,39,7605.81
B350125,40,7685.07
B350129,1,228.81
B350129,2,461.59
B350129,3,621.64
B350129,4,808.48
B350129,5,979.34
B350129,6,1085.18
B350129,7,1255.49
B350129,8,1395.87
B350129,9,1577.72
B350129,10,1754.1
B350129,11,1877.83
B350129,12,2039.79
B350129,13,2192.24
B350129,14,2330.97
B350129,15,2541.51
B350129,16,2704.32
B350129,17,2860.83
B350129,18,3106.07
B350129,19,3351.76
B350129,20,3594.18
B350129,21,3985.9
B350129,22,4607.54
B350129,23,5195.47
B350129,24,5370.32
B350129,25,5559.55
B350129,26,5724.95
B350129,27,5899.35
B350129,28,6062.79
B350129,29,6246.03
B350129,30,6513.76
B350129,31,6752.22
B350129,32,6932.03
B350129,33,7129.9
B350130,1,176.38
B350130,2,300.11
B350130,3,462.07
B350130,4,614.52
B350130,5,753.25
B350130,6,963.79
B350130,7,1126.6
B350130,8,1283.11
B350130,9,1528.35
B350130,10,1774.04
B350130,11,2016.46
B350130,12,2408.18
B350130,13,3029.82
B350130,14,3617.75
B350130,15,3792.6
B350130,16,3981.83
B350130,17,4147.23
B350130,18,4321.63
B350130,19,4485.07
B350130,20,4668.31
B350130,21,4936.04
B350130,22,5174.5
B350130,23,5354.31
B350130,24,5552.18
B350132,1,243.47
B350132,2,424.5
B350132,3,716.59
B350132,4,901.3
B350132,5,1189.14
B350132,6,1424.92
B350132,7,1667.07
B350132,8,1900.05
B350132,9,2140.95
B350132,10,2401.8
B350132,11,2616.01
B350132,12,2850.28
B350132,13,3087.63
B350132,14,3327.83
B350132,15,3427.98
B350132,16,3598.27
B350132,17,3842.08
B350132,18,4018.75
B350132,19,4141.83
B350132,20,4425.14
B350132,21,4709.36
B350132,22,4875.81
B350132,23,5170.12
B350132,24,5414.41
B350132,25,5525
B350132,26,6080.28
B350132,27,6400.5
B350132,28,6609.62
B350132,29,6798.38
B350132,30,7057.58
B350132,31,7304.34
B350132,32,7459.27
B350132,33,7616.07
B350132,34,7781.34
B350132,35,7945.17
B350132,36,8104.61
B350132,37,8225.83
B350132,38,8384.04
B350132,39,8603.26
B350132,40,8773.75
B350132,41,8933.95
B350132,42,9095.75
B350132,43,9342.2
B350132,44,9536.86
B350132,45,9661.21
B350132,46,9839.67
B350132,47,9933.86
B350132,48,10156.67
B350132,49,10419.88
B350132,50,10486.99
B350132,51,10645.63
B350132,52,10802.05
B350132,53,10921.69
B350132,54,11094.67
B350132,55,11204.08
B350132,56,11283.34
B350133,1,243.47
B350133,2,424.5
B350133,3,716.59
B350133,4,901.3
B350133,5,1189.14
B350133,6,1424.92
B350133,7,1667.07
B350133,8,1900.05
B350133,9,2140.95
B350133,10,2401.8
B350133,11,2616.01
B350133,12,2850.28
B350133,13,3087.63
B350133,14,3327.83
B350133,15,3427.98
B350133,16,3598.27
B350133,17,4141.84
B350133,18,4425.15
B350133,19,5170.13
B350133,20,5525.01
B350133,21,6080.29
B350133,22,6400.51
B350133,23,6609.63
B350133,24,6798.39
B350133,25,7057.59
B350133,26,7781.36
B350133,27,8384.06
B350133,28,9095.77
B350133,29,9342.22
B350133,30,9933.88
B350133,31,10156.69
B350133,32,10645.64
B350133,33,10921.71
B350133,34,11283.36
B350134,1,228.81
B350134,2,461.59
B350134,3,621.64
B350134,4,808.48
B350134,5,979.34
B350134,6,1085.18
B350134,7,1255.49
B350134,8,1395.87
B350134,9,1577.72
B350134,10,1754.1
B350134,11,1877.83
B350134,12,2039.79
B350134,13,2192.24
B350134,14,2330.97
B350134,15,2541.51
B350134,16,2704.32
B350134,17,2860.83
B350134,18,3106.07
B350134,19,3351.76
B350134,20,3594.18
B350134,21,3985.9
B350134,22,4607.54
B350134,23,5195.47
B350134,24,5370.32
B350134,25,5559.55
B350134,26,5724.95
B350134,27,5899.35
B350134,28,6062.79
B350134,29,6246.03
B350134,30,6513.76
B350134,31,6752.22
B350134,32,6932.03
B350134,33,7129.9
B350134,34,7297.01
B350134,35,7417.77
B350134,36,7669.33
B350134,37,7880.2
B350134,38,8109.9
B350134,39,8327.79
B350134,40,8590.69
B350134,41,8773.76
B350134,42,9062.84
B350134,43,9301.64
B350134,44,9538.01
B350134,45,9725.59
B350134,46,10023.6
B350134,47,10166.5
B350134,48,10491.95
B350134,49,10651.41
B350135,1,461.58
B350135,2,621.63
B350135,3,1255.48
B350135,4,1577.71
B350135,5,2192.23
B350135,6,2860.82
B350135,7,3594.17
B350135,8,3985.89
B350135,9,4607.53
B350135,10,5195.46
B350135,11,5559.54
B350135,12,6246.02
B350135,13,6513.75
B350135,14,6752.21
B350135,15,7129.89
B350135,16,7297
B350135,17,7417.76
B350135,18,7669.32
B350135,19,7880.19
B350135,20,8109.89
B350135,21,8327.78
B350135,22,8590.68
B350135,23,8773.75
B350135,24,9062.83
B350135,25,9301.63
B350135,26,9538
B350135,27,9725.58
B350135,28,10023.59
B350135,29,10166.49
B350135,30,10491.94
B350135,31,10651.4
B360110,1,227.85
B360110,2,443.22
B360110,3,685.77
B360110,4,968.99
B360110,5,1158.73
B360110,6,1366.74
B360110,7,1615.17
B360110,8,1842.73
B360110,9,2020.16
B360110,10,2196.9
B360110,11,2475.19
B360110,12,2768.18
B360110,13,2941.92
B360110,14,3071.57
B360110,15,3339.56
B360110,16,3543.25
B360110,17,3808.3
B360110,18,4164.64
B360110,19,4352.69
B360110,20,4715.27
B360110,21,5072.41
B360110,22,5279.36
B360110,23,5559.31
B360110,24,5666.97
B360110,25,5886.03
B360110,26,6168.79
B360110,27,6502.08
B360110,28,6677.98
B360110,29,6859.74
B360110,30,6956.75
B360110,31,7119.81
B360110,32,7411.62
B360110,33,7509.3
B360110,34,7605.65
B360110,35,7717.01
B360121,1,192.32
B360121,2,441.64
B360121,3,670.97
B360121,4,837.68
B360121,5,1075.58
B360121,6,1169.52
B360121,7,1339.1
B360121,8,1538.14
B360121,9,1796.77
B360121,10,2032.71
B360121,11,2189.35
B360121,12,2401.16
B360121,13,2551.52
B360121,14,2731.94
B360121,15,2865.86
B360121,16,3097.57
B360121,17,3340.91
B360121,18,3470.83
B360121,19,3632.87
B360121,20,3943.67
B360121,21,4139.18
B360121,22,4426.59
B360121,23,4561.12
B360121,24,4830.7
B360121,25,5184.1
B360121,26,5353.41
B360121,27,5812.9
B360121,28,6003.29
B360121,29,6286.73
B360121,30,6424.76
B360121,31,6615.35
B360121,32,6830.23
B360121,33,6960.28
B360121,34,7239.78
B360121,35,7400.02
B360121,36,7506.51
B360121,37,7662.89
B360121,38,7911.11
B360121,39,8146.84
B360121,40,8330.8
B360121,41,8565.6
B360121,42,8817.71
B360121,43,8991.24
B360121,44,9258.44
B360121,45,9403.28
B360121,46,9562.84
B360121,47,9768.13
B360122,1,192.32
B360122,2,441.64
B360122,3,670.97
B360122,4,837.68
B360122,5,1075.58
B360122,6,1169.52
B360122,7,1339.1
B360122,8,1538.14
B360122,9,1796.77
B360122,10,2032.71
B360122,11,2189.35
B360122,12,2401.16
B360122,13,2551.52
B360122,14,2731.94
B360122,15,2865.86
B360122,16,3097.57
B360122,17,3340.91
B360122,18,3470.83
B360122,19,3632.87
B370016,1,402.8
B370016,2,548.34
B370016,3,749.77
B370016,4,985.9
B370016,5,1112.09
B370016,6,1275.86
B370016,7,1445.56
B370016,8,1735.17
B370016,9,1948.38
B370016,10,2118.86
B370016,11,2370.37
B370016,12,2645.21
B370016,13,2872.19
B370016,14,3033.27
B370016,15,3277.61
B370016,16,3722.2
B370016,17,3930.71
B370016,18,4089.02
B370016,19,4328.19
B370016,20,4566.21
B370016,21,4838.16
B370016,22,5042.7
B370016,23,5199.78
B370016,24,5394.09
B370016,25,5597.91
B370016,26,5828.46
B370016,27,6152.77
B370016,28,6426.14
B370016,29,6743.2
B370016,30,6947.29
B370016,31,7183.55
B370016,32,7364.25
B370016,33,7651.4
B370016,34,7835.01
B370016,35,8125.87
B370016,36,8408.28
B370016,37,8625.94
B370016,38,8784.47
B370016,39,8976.75
B370016,40,9251.6
B370016,41,9452.65
B370016,42,9599.73
B370016,43,9874.11
B370017,1,121.62
B370017,2,584.54
B370017,3,781.43
B370017,4,941.54
B370017,5,1097.08
B370017,6,1361.21
B370017,7,1474.63
B370017,8,1715.57
B370017,9,1952.48
B370017,10,2235.33
B370017,11,2359.66
B370017,12,2555.45
B370017,13,2871.36
B370017,14,3166.6
B370017,15,3327.67
B370017,16,3644.97
B370017,17,3955.54
B370017,18,4236.09
B370017,19,4440.64
B370017,20,4676.25
B370017,21,4949.52
B370017,22,5227.61
B370017,23,5451.44
B370017,24,5709.38
B370017,25,5947.55
B370017,26,6109.91
B370017,27,6302.56
B370017,28,6464.36
B370017,29,6807.83
B370017,30,6967.59
B370017,31,7175.38
B370017,32,7415.87
B370017,33,7627.72
B370017,34,7837.28
B370017,35,8083.33
B370017,36,8391.32
B370017,37,8639.34
B370017,38,8875.55
B370017,39,9093.96
B370017,40,9382.83
B370017,41,9620.47
B370017,42,9738.55
B370017,43,9940.08
B380099,1,125.2
B380099,2,318.15
B380099,3,399.26
B380099,4,601.2
B380099,5,760.08
B380099,6,918.99
B380099,7,1188.26
B380099,8,1386.21
B380099,9,1546.53
B380099,10,1694.17
B380099,11,1929.28
B380099,12,2146.9
B380099,13,2307.01
B380099,14,2579.05
B380099,15,2831.8
B380099,16,2997
B380099,17,3135.5
B380099,18,3308.01
B380099,19,3558.1
B380099,20,3808.04
B380099,21,4059.67
