shape_id,sequence_id,meters,stop_id,distance_per_id
S620099,19,4211.1,201949,186.7
S620099,20,4404.8,201950,193.7
S620099,21,4672.9,201951,268.1
S620099,22,5031.9,201959,359
S620099,23,5171.5,201960,139.6
S620099,24,5312.5,201961,141
S620099,25,5477,201962,164.5
S620099,26,5644.1,203474,167.1
S620099,27,5894,201964,249.9
S620099,28,6045.2,201965,151.2
S620099,29,6251.5,202663,206.3
S620099,30,6751.6,200534,500.1
S620099,31,7031.2,200535,279.6
S620099,32,7205.1,200536,173.9
S620099,33,7397.4,200537,192.3
S620099,34,7680.2,200538,282.8
S620099,35,7892.6,200539,212.4
S620099,36,8185.7,200540,293.1
S620099,37,8352.3,200541,166.6
S620099,38,8657,200542,304.7
S620099,39,8926,200543,269
S620099,40,9057.6,200544,131.6
S620099,41,9260.2,200545,202.6
S620099,42,9562.8,200546,302.6
S620099,43,9731.5,202692,168.7
S620099,44,9926.2,202615,194.7
S620099,45,10275.3,200548,349.1
S620099,46,10590.6,200549,315.3
S620099,47,11035.7,200550,445.1
S620099,48,11336.7,200551,301
S620099,49,11561.3,200552,224.6
S620099,50,11774,200553,212.7
S620099,51,12117.1,203972,343.1
S620099,52,12346.9,200284,229.8
S620099,53,12527.5,905002,180.6
S620099,54,12743.5,200154,216
S620099,55,13023,203650,279.5
S620099,56,13432.4,805014,409.4
QM80075,1,0,401797,0
QM80075,2,497.3,401800,497.3
QM80075,3,709.2,405337,211.9
QM80075,4,1047.5,405399,338.3
QM80075,5,1517.8,450203,470.3
QM80075,6,1806.7,405256,288.9
QM80075,7,2041.6,450378,234.9
QM80075,8,2494.9,405060,453.3
QM80075,9,3109.8,401165,614.9
QM80075,10,3683.7,402085,573.9
QM80075,15,25021.7,552507,21338
QM80075,16,25460.9,502304,439.2
QM80075,17,25712.3,552510,251.4
QM80075,18,26123,502307,410.7
QM80075,19,26559.3,502309,436.3
QM80075,20,27347.8,552519,788.5
QM80075,21,28090.6,552521,742.8
QM80075,22,28564.4,501402,473.8
QM80075,23,28754.8,501337,190.4
QM80075,24,29025.4,502624,270.6
QM80075,25,29502,502627,476.6
QM80075,26,30558.6,502631,1056.6
QM80075,27,30814.5,502632,255.9
QM80075,28,31050.1,502633,235.6
QM80075,29,31304.3,502634,254.2
QM80075,30,31591.4,501661,287.1
QM80075,31,31798.6,501662,207.2
QM80075,32,32067.6,501663,269
QM80075,33,32247.1,501623,179.5
QM80075,34,32536.6,501456,289.5
QM80075,35,32761.1,501457,224.5
QM80075,36,33007.3,501458,246.2
QM80075,37,33087.9,504995,80.6
QM80075,38,33713.1,501460,625.2
QM80075,39,34106.1,552712,393
QM80075,40,34242.4,501462,136.3
QM80075,41,34437.4,501463,195
QM80075,42,34738.3,501465,300.9
QM80075,43,34993.8,501466,255.5
QM80075,44,35233.1,501467,239.3
QM80075,45,35738.6,553179,505.5
QM80075,46,36003,500973,264.4
QM80075,47,36382.2,500975,379.2
QM80075,48,36703.7,500976,321.5
QM80075,49,36973.6,500977,269.9
QM80075,50,37188.8,502361,215.2
QM80075,51,37502.7,502363,313.9
QM80075,52,37746.9,502364,244.2
QM80075,53,38216.6,502371,469.7
QM80076,1,0,405337,0
QM80076,6,23074.4,552507,23074.4
QM80076,7,23513.6,502304,439.2
QM80076,8,23765,552510,251.4
QM80076,9,24175.7,502307,410.7
QM80076,10,24612,502309,436.3
QM80076,11,25400.5,552519,788.5
QM80076,12,26143.3,552521,742.8
QM80076,13,26617.1,501402,473.8
QM80076,14,26807.5,501337,190.4
QM80076,15,27078.1,502624,270.6
QM80076,16,27554.7,502627,476.6
QM80076,17,28611.3,502631,1056.6
QM80076,18,28867.2,502632,255.9
QM80076,19,29102.8,502633,235.6
QM80076,20,29357,502634,254.2
QM80076,21,29644.1,501661,287.1
QM80076,22,29851.3,501662,207.2
QM80076,23,30120.3,501663,269
QM80076,24,30299.8,501623,179.5
QM80076,25,30589.3,501456,289.5
QM80076,26,30813.8,501457,224.5
QM80076,27,31060,501458,246.2
QM80076,28,31140.6,504995,80.6
QM80076,29,31765.8,501460,625.2
QM80076,30,32158.8,552712,393
QM80076,31,32295.1,501462,136.3
QM80076,32,32490.1,501463,195
QM80076,33,32791,501465,300.9
QM80076,34,33046.5,501466,255.5
QM80076,35,33285.8,501467,239.3
QM80076,36,33791.3,553179,505.5
QM80076,37,34055.7,500973,264.4
QM80076,38,34434.9,500975,379.2
QM80076,39,34756.4,500976,321.5
QM80076,40,35026.3,500977,269.9
QM80076,41,35241.5,502361,215.2
QM80076,42,35555.4,502363,313.9
QM80076,43,35799.6,502364,244.2
QM80076,44,36269.3,502371,469.7
B670098,1,0,306566,0
B670098,2,346.1,306549,346.1
B670098,3,651.8,306550,305.7
B670098,4,885.2,306551,233.4
B670098,5,1070.9,307102,185.7
B670098,6,1177.5,306868,106.6
B670098,7,1379,306553,201.5
B670098,8,1613.4,306554,234.4
B670098,9,1818,306555,204.6
B670098,10,2051.2,306556,233.2
B670098,11,2258.2,306571,207
B670098,12,2495.6,305624,237.4
B670098,13,2811.4,306421,315.8
B670098,14,3048.6,305626,237.2
B670098,15,3282.6,305627,234
B670098,16,3441.8,305628,159.2
B670098,17,3602,305629,160.2
B670098,18,3780.1,305630,178.1
B670098,19,3998.4,307936,218.3
B670098,20,4239.1,305632,240.7
B670098,21,4472.7,305633,233.6
B670098,22,4767.2,305634,294.5
B670098,23,4860.8,305635,93.6
B670098,24,5073.2,305636,212.4
B670098,25,5408.8,307210,335.6
B670098,26,5548.7,303253,139.9
B670098,27,5807.9,308641,259.2
B670098,28,6008.8,303254,200.9
B670098,29,6479.3,303256,470.5
B670098,30,6737.5,306892,258.2
B670098,31,6937.3,303258,199.8
B670098,32,7090.6,303259,153.3
B670098,33,7358.7,306969,268.1
B670098,34,7580,307590,221.3
B670098,35,7780.8,306961,200.8
B670098,36,7906,306962,125.2
B670098,37,8344.6,901327,438.6
B670098,38,8628,901328,283.4
B670098,39,8914.8,306796,286.8
B670098,40,9250.4,901329,335.6
B670098,41,10122.9,901331,872.5
B670098,42,11035.2,901332,912.3
B670098,43,11430.6,901333,395.4
QM80070,1,0,502345,0
QM80070,2,434.1,502347,434.1
QM80070,3,680.1,502348,246
QM80070,4,1008,552669,327.9
QM80070,5,1305.7,500951,297.7
QM80070,6,1565.7,500952,260
QM80070,7,1813.1,552827,247.4
QM80070,8,2165.3,500954,352.2
QM80070,9,2607,501470,441.7
QM80070,10,3429.2,501475,822.2
QM80070,11,4313.7,552713,884.5
QM80070,12,4745.1,552715,431.4
QM80070,13,5188.8,552923,443.7
QM80070,14,5750.4,501483,561.6
QM80070,15,6328.5,501665,578.1
QM80070,16,6740.6,501626,412.1
QM80070,17,7088.4,501627,347.8
QM80070,18,7392.1,502648,303.7
QM80070,19,7563.5,502649,171.4
QM80070,20,7803.8,502650,240.3
QM80070,21,8044.4,502651,240.6
QM80070,22,9030.5,502654,986.1
QM80070,23,9498.5,502657,468
QM80070,24,10094.3,501338,595.8
QM80070,25,10510.2,501339,415.9
QM80070,28,34696.9,401797,24186.7
QM80070,29,35194.2,401800,497.3
QM80070,30,35406,405337,211.8
QM80070,31,35744.4,405399,338.4
QM80070,32,36214.6,450203,470.2
QM80070,33,36503.5,405256,288.9
QM80070,34,36738.5,450378,235
QM80070,35,37191.8,405060,453.3
QM80070,36,37806.6,401165,614.8
QM80070,37,38380.5,402085,573.9
QM80072,1,0,502345,0
QM80072,2,434.1,502347,434.1
QM80072,3,680.1,502348,246
QM80072,4,1008,552669,327.9
QM80072,5,1305.7,500951,297.7
QM80072,6,1565.7,500952,260
QM80072,7,1813.1,552827,247.4
QM80072,8,2165.3,500954,352.2
QM80072,9,2607,501470,441.7
QM80072,10,3429.2,501475,822.2
QM80072,11,4313.7,552713,884.5
QM80072,12,4745.1,552715,431.4
QM80072,13,5188.8,552923,443.7
QM80072,14,5750.4,501483,561.6
QM80072,15,6328.5,501665,578.1
QM80072,16,6740.6,501626,412.1
QM80072,17,7088.4,501627,347.8
QM80072,18,7392.1,502648,303.7
QM80072,19,7563.5,502649,171.4
QM80072,20,7803.8,502650,240.3
QM80072,21,8044.4,502651,240.6
QM80072,22,9030.5,502654,986.1
QM80072,23,9498.5,502657,468
QM80072,24,9822.1,501401,323.6
QM80072,25,10045.9,501336,223.8
QM80072,26,10278.1,502399,232.2
QM80072,27,11255.4,552520,977.3
QM80072,28,12029.1,502406,773.7
QM80072,29,12390.8,502408,361.7
QM80072,30,12820.4,552511,429.6
QM80072,31,12984.8,503037,164.4
QM80072,32,13629,552508,644.2
QM80072,35,35647.3,401797,22018.3
QM80072,36,36144.5,401800,497.2
QM80072,37,36356.4,405337,211.9
QM80072,38,36694.8,405399,338.4
QM80072,39,37165,450203,470.2
QM80072,40,37453.9,405256,288.9
QM80072,41,37688.9,450378,235
QM80072,42,38142.2,405060,453.3
QM80072,43,38757,401165,614.8
QM80072,44,39330.9,402085,573.9
QM80073,1,0,502345,0
QM80073,2,434.1,502347,434.1
QM80073,3,680.1,502348,246
QM80073,4,1008,552669,327.9
QM80073,5,1305.7,500951,297.7
QM80073,6,1565.7,500952,260
QM80073,7,1813.1,552827,247.4
QM80073,8,2165.3,500954,352.2
QM80073,9,2607,501470,441.7
QM80073,10,3429.2,501475,822.2
QM80073,11,4313.7,552713,884.5
QM80073,12,4745.1,552715,431.4
QM80073,13,5188.8,552923,443.7
QM80073,14,5750.4,501483,561.6
QM80073,15,6328.5,501665,578.1
QM80073,16,6740.6,501626,412.1
QM80073,17,7088.4,501627,347.8
QM80073,18,7392.1,502648,303.7
